user_id;venue_id;timestamp;temp;precip;windspeed;preciptype;conditions;number_of_visits
22887;4ae8fd76f964a520e1b321e3;2018-03-23 19:06:00-04:00;8.0;0.0;25.5;-1;Overcast;1
22887;4bb76b8146d4a593de6ec7c0;2017-10-10 22:03:00-04:00;23.2;0.0;6.9;-1;Clear;1
22892;4b40cf3df964a5206bbb25e3;2017-10-06 18:31:00-04:00;22.4;0.0;11.8;-1;Clear;1
22904;4a82eea3f964a52090f91fe3;2018-09-12 23:07:00-04:00;22.5;0.0;14.3;-1;Overcast;1
22904;5419c024498e81544e23eee9;2018-09-13 00:24:00-04:00;21.9;0.0;15.1;-1;Overcast;1
22928;504e3873e4b054854305eff0;2017-10-25 21:52:00-04:00;16.5;0.0;5.6;-1;Partially cloudy;1
22928;5772e0d5cd10a42d05ed11a5;2017-10-25 23:16:00-04:00;15.9;0.0;13.0;-1;Overcast;1
22949;4a6fa0abf964a520a4d61fe3;2017-10-20 16:20:00-04:00;23.1;0.0;13.9;-1;Clear;1
22949;4ba0e528f964a5205c8537e3;2017-10-07 16:20:00-04:00;24.6;0.0;12.0;-1;Partially cloudy;1
22949;56377427498ef690cfe35b1a;2017-10-20 13:31:00-04:00;22.5;0.0;15.7;-1;Clear;1
23042;538c7c1d498ef911b52f886c;2017-11-09 17:29:00-05:00;11.4;0.0;10.5;-1;Overcast;1
23042;5797bfdd498ef80c3149949d;2017-11-09 22:23:00-05:00;12.2;0.0;9.0;-1;Partially cloudy;1
23098;4a675deef964a52045c91fe3;2017-11-21 19:28:00-05:00;11.6;0.0;7.3;-1;Partially cloudy;1
23098;4b6b5abff964a520fb022ce3;2017-11-21 15:49:00-05:00;13.5;0.0;13.8;-1;Partially cloudy;1
23234;4165d880f964a5207e1d1fe3;2018-01-07 17:44:00-05:00;-8.2;0.0;17.5;-1;Partially cloudy;1
23234;4f19bd72e4b0808f629111d1;2018-06-22 23:27:00-04:00;19.8;0.048;14.0;rain;Rain, Overcast;1
23367;45e5c256f964a52046431fe3;2018-05-05 22:16:00-04:00;20.2;0.0;9.5;-1;Overcast;1
23390;518455a0498e0b8ab38ed574;2018-07-26 21:46:00-04:00;28.2;0.0;10.2;-1;Clear;1
23416;49dcd4b4f964a520ad5f1fe3;2018-06-11 23:59:00-04:00;15.3;0.0;3.0;-1;Clear;1
23416;4eb90d85722e09311d356915;2018-06-12 13:29:00-04:00;22.9;0.0;21.0;-1;Clear;1
23416;515abd65e4b08eda86b30e6e;2018-06-12 17:54:00-04:00;21.5;0.0;23.1;-1;Partially cloudy;1
23416;53910122498ebdced55ff0ee;2018-06-12 16:50:00-04:00;21.7;0.0;19.3;-1;Partially cloudy;1
23559;3fd66200f964a52050e61ee3;2017-10-06 17:11:00-04:00;25.7;0.0;10.8;-1;Clear;1
23559;3fd66200f964a52093ea1ee3;2018-01-21 00:57:00-05:00;6.0;0.0;7.8;-1;Clear;1
23559;49e7ce15f964a5201d651fe3;2017-10-28 01:02:00-04:00;13.5;0.0;12.1;-1;Clear;2
23559;4b5b6ddcf964a5205ffd28e3;2017-11-26 20:31:00-05:00;5.0;0.0;12.4;-1;Clear;1
23559;4dda977ad22d38ef4332c419;2017-10-28 00:13:00-04:00;14.1;0.0;12.1;-1;Clear;1
23559;571fc242498ead274d034e90;2017-11-26 20:46:00-05:00;5.0;0.0;12.4;-1;Clear;1
23591;4ec4407382313b672fccf581;2018-07-27 22:20:00-04:00;21.9;1.948;2.3;rain;Rain, Overcast;1
23684;4b7bfd18f964a52045772fe3;2018-01-17 19:17:00-05:00;-2.6;0.0;19.7;snow;Partially cloudy;1
23684;5984eeb39be522744003dee5;2018-01-17 19:48:00-05:00;-3.6;0.0;19.0;snow;Partially cloudy;1
23698;45a38e32f964a520ee401fe3;2018-03-05 23:59:00-05:00;2.3;0.0;12.8;-1;Clear;1
23734;4ad46a75f964a520cde720e3;2017-10-04 20:16:00-04:00;22.0;0.0;13.2;-1;Clear;1
23736;3fd66200f964a520d7e41ee3;2018-01-30 20:38:00-05:00;-2.5;0.0;20.8;-1;Partially cloudy;1
23736;4eb90d85722e09311d356915;2018-01-01 15:58:00-05:00;-7.5;0.0;18.2;-1;Clear;1
23736;51c4cc34498e6bf2ab80ae5b;2018-01-30 13:43:00-05:00;2.0;0.075;15.3;rain,snow;Snow, Rain, Overcast;1
23736;51cde558011c221bf79219a0;2018-04-02 20:00:00-04:00;5.0;0.0;1.5;-1;Partially cloudy;1
23790;501d3c31e4b0c3028609cc2b;2018-07-21 17:07:00-04:00;23.3;0.0;17.5;-1;Partially cloudy;1
23875;3fd66200f964a52037e31ee3;2018-04-15 02:21:00-04:00;6.9;0.0;22.8;-1;Overcast;1
23932;4a1dd407f964a5209c7b1fe3;2017-10-20 17:51:00-04:00;22.0;0.0;12.7;-1;Clear;1
23932;4a7ca51ff964a52012ed1fe3;2018-05-08 19:31:00-04:00;16.4;0.0;10.7;-1;Clear;1
23932;4b636db6f964a52019792ae3;2017-12-19 19:28:00-05:00;12.1;0.0;19.0;-1;Partially cloudy;1
23932;52ac8847498e1390ec3ab77e;2017-10-20 22:35:00-04:00;18.1;0.0;7.1;-1;Clear;1
23932;5387d2e2498ee7f0fb1c5b41;2017-10-21 02:17:00-04:00;16.3;0.0;7.8;-1;Clear;1
23932;575034ba498e362147f173e2;2017-10-20 20:15:00-04:00;20.3;0.0;5.8;-1;Clear;1
23994;50098a81e4b090cb2559381d;2017-10-30 20:40:00-04:00;11.9;0.0;14.6;-1;Clear;1
24098;49bc3b0af964a52020541fe3;2018-05-16 17:36:00-04:00;14.8;1.697;9.6;rain;Rain, Overcast;1
24098;509fd01de4b070da0a9d3c24;2018-05-20 13:13:00-04:00;27.1;0.0;18.5;-1;Partially cloudy;1
24098;540d97b5498e05abd30fd5ca;2018-05-20 13:33:00-04:00;26.7;0.0;16.7;-1;Overcast;1
24098;579c12cd498e6e815b3acf50;2018-05-18 23:28:00-04:00;13.9;0.0;6.1;-1;Overcast;1
24100;58801864cc5b6a14dedce689;2017-10-07 00:06:00-04:00;22.4;0.0;1.7;-1;Partially cloudy;1
24111;3fd66200f964a5206be61ee3;2018-05-19 16:45:00-04:00;13.4;0.0;11.0;-1;Overcast;1
24111;4a1d6741f964a520727b1fe3;2018-08-25 16:59:00-04:00;25.0;0.0;4.9;-1;Partially cloudy;1
24111;4b55cd09f964a520acf027e3;2018-08-12 15:33:00-04:00;27.6;0.0;11.8;-1;Partially cloudy;1
24144;45719c4bf964a520693e1fe3;2018-04-13 20:03:00-04:00;20.2;0.0;6.5;-1;Partially cloudy;1
24144;49df5807f964a520c0601fe3;2018-04-13 18:32:00-04:00;23.1;0.0;8.5;-1;Partially cloudy;1
24144;4a44cd95f964a5208fa71fe3;2018-04-17 16:23:00-04:00;7.5;0.0;19.7;-1;Overcast;1
24144;4a675deef964a52045c91fe3;2018-04-17 12:58:00-04:00;8.0;0.0;29.4;-1;Overcast;1
24144;4b6b5abff964a520fb022ce3;2018-04-13 16:31:00-04:00;27.4;0.0;15.2;-1;Partially cloudy;1
24144;4c374bf80a71c9b6f2893ec9;2018-04-13 15:26:00-04:00;27.3;0.0;15.7;-1;Partially cloudy;1
24175;3fd66200f964a520dbe61ee3;2017-12-03 04:31:00-05:00;6.3;0.0;2.4;-1;Overcast;1
24175;50bcb93ae4b0efcb4c84d434;2017-12-03 08:13:00-05:00;7.0;0.0;3.7;-1;Overcast;1
24175;536a6d07498e75a5077ea194;2018-01-07 18:00:00-05:00;-8.2;0.0;17.5;-1;Partially cloudy;1
24175;564a86c8498ea245a802f0d1;2018-01-27 23:19:00-05:00;12.0;0.0;15.2;-1;Partially cloudy;1
24222;4be7f1a4947820a1c23fb4db;2017-10-06 18:07:00-04:00;23.8;0.0;9.4;-1;Clear;1
24235;3fd66200f964a520b9e81ee3;2018-04-24 02:02:00-04:00;10.6;0.0;5.0;-1;Clear;1
24281;3fd66200f964a520ece31ee3;2017-10-21 23:07:00-04:00;18.6;0.0;9.4;-1;Partially cloudy;1
24300;5b6d04e4446ea6002c788c6c;2018-10-12 19:06:00-04:00;13.7;0.0;8.1;-1;Clear;1
24335;4bd716bd6798ef3b382c668d;2018-01-08 17:31:00-05:00;-1.5;1.791;12.9;rain,snow;Snow, Rain, Overcast;1
24335;4ce147cadf986ea84ebfeb16;2017-10-16 15:46:00-04:00;13.7;0.0;22.7;-1;Partially cloudy;1
24335;50c28307e4b0c5b6f33ec0e1;2018-09-27 16:02:00-04:00;22.1;0.0;10.3;-1;Partially cloudy;1
24335;5579bd46498e582e6b9df6c0;2018-01-08 10:55:00-05:00;-4.3;0.0;11.7;-1;Partially cloudy;2
24380;46712cd5f964a520c8471fe3;2017-11-12 17:39:00-05:00;6.3;0.0;7.8;-1;Partially cloudy;1
24380;59e13fc9e4c459524ae462a9;2017-10-14 23:00:00-04:00;20.1;0.0;0.9;-1;Partially cloudy;1
24405;3fd66200f964a520bce61ee3;2017-12-19 20:12:00-05:00;11.7;0.0;17.7;-1;Clear;1
24405;40fb0f00f964a520db0a1fe3;2017-12-19 19:09:00-05:00;12.1;0.0;19.0;-1;Partially cloudy;1
24405;46712cd5f964a520c8471fe3;2017-12-19 16:07:00-05:00;13.0;0.0;14.9;-1;Partially cloudy;1
24405;4b996536f964a520467835e3;2017-12-19 19:03:00-05:00;12.1;0.0;19.0;-1;Partially cloudy;1
24405;4c1125b56b7e2d7fc6c72835;2017-12-19 16:31:00-05:00;12.7;0.0;19.3;-1;Partially cloudy;1
24423;59f38be7175562651c451266;2017-12-16 20:35:00-05:00;3.0;0.0;10.2;-1;Overcast;1
24455;4b9580fff964a52045a634e3;2018-09-22 15:01:00-04:00;21.3;0.0;11.6;-1;Partially cloudy;1
24455;4eb13d68e5e8c0f5bd2fd983;2018-09-16 14:00:00-04:00;28.3;0.0;7.6;-1;Partially cloudy;3
24455;53aee20d498e6744c341c483;2018-09-15 16:56:00-04:00;25.1;0.0;16.1;-1;Clear;1
24455;57470da2498ed71d9912da41;2018-05-18 22:52:00-04:00;13.9;0.0;6.1;-1;Overcast;1
24455;58d2d521fb549a39850b04f6;2018-04-15 21:23:00-04:00;3.6;2.886;19.7;rain;Rain, Overcast;1
24455;59713cc87564f739c83beee8;2018-05-24 17:23:00-04:00;28.0;0.0;8.7;-1;Clear;1
24455;597a8e3675a6ea23e92b1414;2018-05-24 15:15:00-04:00;27.5;0.0;1.2;-1;Clear;1
24455;5a20c25f178a2a17a813e933;2018-09-13 15:05:00-04:00;24.0;0.0;15.1;-1;Overcast;1
24455;5a3464f8838e597257915d3b;2018-09-15 16:57:00-04:00;25.1;0.0;16.1;-1;Clear;1
24455;5acfe184c0cacb295c29d99b;2018-04-15 20:09:00-04:00;3.6;3.255;20.6;rain;Rain, Overcast;2
24490;5696a83d498e36e88b989783;2017-10-06 00:30:00-04:00;22.4;0.0;15.1;-1;Partially cloudy;1
24490;58d2d521fb549a39850b04f6;2017-10-06 01:00:00-04:00;22.0;0.0;5.7;-1;Partially cloudy;1
24490;59c6af0635f98307199fbc40;2017-10-14 19:11:00-04:00;21.4;0.0;6.3;-1;Partially cloudy;1
24490;59e13fc9e4c459524ae462a9;2017-10-14 18:57:00-04:00;21.4;0.0;6.3;-1;Partially cloudy;1
24492;4afc3ba3f964a520bb2022e3;2017-10-04 00:36:00-04:00;14.5;0.0;7.1;-1;Clear;1
24492;4bbb9dbded7776b0e1ad3e51;2017-10-03 23:34:00-04:00;15.1;0.0;2.4;-1;Clear;1
24567;49ef8a3df964a520c9681fe3;2017-10-06 01:52:00-04:00;21.5;0.0;7.8;-1;Partially cloudy;1
24567;59d1414eaa6c9536b0a5d33d;2017-10-05 23:21:00-04:00;22.3;0.0;9.5;-1;Partially cloudy;1
24596;4b6b5abff964a520fb022ce3;2017-10-08 15:37:00-04:00;25.4;0.0;22.0;-1;Partially cloudy;1
24657;3fd66200f964a52094e61ee3;2018-09-20 23:54:00-04:00;19.7;0.0;5.7;-1;Overcast;1
24657;40b52f80f964a5205a001fe3;2018-02-17 01:08:00-05:00;1.3;0.0;18.2;-1;Clear;1
24657;4d03ae3437036dcbfba10bfb;2018-02-17 03:38:00-05:00;-0.6;0.0;12.7;-1;Clear;1
24657;56bbc58e498eed7b2c402556;2018-02-17 01:57:00-05:00;0.7;0.0;16.4;-1;Clear;1
24657;59174f98ba4a647db918bfb5;2018-05-04 21:31:00-04:00;27.4;0.0;15.2;-1;Partially cloudy;1
24688;4b40cf3df964a5206bbb25e3;2018-01-01 21:59:00-05:00;-8.3;0.0;19.1;-1;Clear;1
24688;4b6b5abff964a520fb022ce3;2017-12-31 18:21:00-05:00;-10.6;0.0;19.9;-1;Clear;1
24823;4a67204ef964a520f0c81fe3;2018-06-19 14:02:00-04:00;30.7;0.0;12.2;-1;Partially cloudy;1
24836;559ecd00498e965ccd39ea9f;2018-03-30 15:23:00-04:00;15.2;0.0;13.1;-1;Partially cloudy;1
24903;422b9980f964a520d31f1fe3;2017-10-20 01:51:00-04:00;16.5;0.0;12.4;-1;Clear;1
24903;4b6d9298f964a520607d2ce3;2018-04-13 18:16:00-04:00;25.3;0.0;13.4;-1;Partially cloudy;1
24903;4fd38a04e4b065401a9aaf88;2018-03-21 03:16:00-04:00;4.0;0.0;17.2;-1;Overcast;1
24903;503fffabe4b05e5c0eace385;2018-03-21 00:37:00-04:00;3.4;0.0;19.3;-1;Overcast;1
24942;4c2b3de98abca59321ceff1f;2017-10-07 13:45:00-04:00;26.7;0.0;9.1;-1;Partially cloudy;1
24942;50bcb93ae4b0efcb4c84d434;2017-10-07 03:11:00-04:00;20.6;0.0;7.1;-1;Partially cloudy;1
24942;57b61f2a498ed8856425737c;2017-10-07 04:41:00-04:00;20.0;0.0;5.4;-1;Partially cloudy;1
25006;43c2d364f964a5204b2d1fe3;2018-03-01 18:58:00-05:00;13.0;0.0;14.2;-1;Overcast;1
25006;4a397f7ef964a520839f1fe3;2018-06-30 18:41:00-04:00;33.2;0.0;8.6;-1;Clear;1
25006;4aa6e56af964a5205d4b20e3;2018-03-11 03:36:00-05:00;1.3;0.0;11.7;-1;Partially cloudy;1
25006;4adc900ef964a520422d21e3;2018-03-01 18:20:00-05:00;13.2;0.0;14.0;-1;Overcast;1
25006;4b0c402af964a520c33923e3;2018-06-30 16:19:00-04:00;33.4;0.0;7.4;-1;Clear;1
25006;4b2ac07af964a520ecae24e3;2018-03-11 03:07:00-05:00;1.5;0.0;10.8;-1;Partially cloudy;1
25006;4b4cc07ef964a5204abd26e3;2018-06-30 18:43:00-04:00;33.2;0.0;8.6;-1;Clear;1
25006;4b6b5abff964a520fb022ce3;2018-06-30 17:54:00-04:00;33.7;0.0;9.2;-1;Clear;1
25006;4ea82375722e38f634dafc04;2018-06-30 18:16:00-04:00;33.7;0.0;9.2;-1;Clear;1
25006;528d3763498e3be0efe0d555;2018-03-11 00:47:00-05:00;1.7;0.0;12.4;-1;Partially cloudy;1
25017;4eb13d68e5e8c0f5bd2fd983;2017-12-11 13:12:00-05:00;4.7;0.0;9.9;-1;Clear;1
25124;4555bea7f964a520253d1fe3;2018-05-16 16:12:00-04:00;15.6;0.832;11.4;rain;Rain, Overcast;1
25124;4cd1ae08bcab95217f073a15;2018-05-16 15:45:00-04:00;15.6;0.832;11.4;rain;Rain, Overcast;1
25124;56b536df498e79d32247a3d1;2017-12-18 19:15:00-05:00;8.0;0.0;16.0;-1;Overcast;1
25148;590a00e74febd55af43a8267;2018-02-17 18:49:00-05:00;0.6;1.528;8.0;rain,snow;Snow, Rain, Overcast;1
25235;42893400f964a52054231fe3;2018-02-08 15:30:00-05:00;-0.3;0.0;9.1;-1;Partially cloudy;1
25235;42daf100f964a52035261fe3;2018-02-08 14:32:00-05:00;-0.3;0.0;9.1;-1;Partially cloudy;1
25235;4b1b13ddf964a520bbf723e3;2018-01-16 04:04:00-05:00;-3.5;0.0;6.7;-1;Overcast;1
25235;515abd65e4b08eda86b30e6e;2018-02-08 18:25:00-05:00;-0.6;0.0;10.1;-1;Overcast;1
25320;49e7ce15f964a5201d651fe3;2017-11-24 23:59:00-05:00;6.3;0.0;10.9;-1;Clear;1
25320;4efd1635f790570bcf88cbfd;2017-11-25 02:43:00-05:00;6.0;0.0;8.6;-1;Clear;1
25411;4a8b0693f964a520350b20e3;2017-11-25 23:41:00-05:00;10.8;0.0;12.4;-1;Partially cloudy;1
25411;528bf16711d2b7722da6b51c;2017-12-26 19:08:00-05:00;-3.4;0.0;12.8;-1;Clear;1
25411;59f38be7175562651c451266;2017-11-20 19:38:00-05:00;6.7;0.0;24.4;-1;Clear;1
25539;3fd66200f964a52006e61ee3;2018-07-29 20:42:00-04:00;26.4;0.0;3.9;-1;Partially cloudy;1
25539;49c65f17f964a5203c571fe3;2018-08-12 05:53:00-04:00;22.6;0.0;4.3;-1;Overcast;1
25642;43db9775f964a520922e1fe3;2018-04-08 01:22:00-04:00;3.0;0.0;23.8;-1;Partially cloudy;1
25642;4eefd4506d86d722df8fd52e;2018-03-25 02:41:00-04:00;2.0;0.0;20.0;-1;Partially cloudy;1
25642;591e2db56fa81f3c8c6c8954;2018-01-27 22:35:00-05:00;12.0;0.0;15.2;-1;Partially cloudy;1
25735;3fd66200f964a52006e61ee3;2018-03-04 02:49:00-05:00;4.5;0.0;15.8;-1;Overcast;1
25735;41ddd100f964a520c21e1fe3;2018-06-13 02:12:00-04:00;17.9;0.0;9.2;-1;Partially cloudy;1
25735;43db9775f964a520922e1fe3;2018-08-25 05:32:00-04:00;20.9;0.0;1.2;-1;Partially cloudy;1
25735;46e53f29f964a520b74a1fe3;2018-07-07 02:12:00-04:00;20.0;0.0;20.2;-1;Clear;1
25735;49cf9efbf964a520b05a1fe3;2018-06-30 21:05:00-04:00;30.9;0.0;11.7;-1;Clear;1
25735;4abd1344f964a520508820e3;2018-05-24 20:57:00-04:00;23.5;0.0;9.9;-1;Clear;2
25735;4b89e8e5f964a5208f5532e3;2017-12-08 02:38:00-05:00;2.8;0.0;12.2;-1;Partially cloudy;1
25735;4cd89eeb6e8b5941660c64d2;2017-11-18 00:15:00-05:00;3.6;0.0;10.6;-1;Clear;1
25735;4cdac798d6656a315f36fc3e;2018-07-22 21:45:00-04:00;23.9;0.477;10.2;rain;Rain, Overcast;1
25735;4cfe786a47699eb0fcb71715;2018-03-16 19:24:00-04:00;1.6;0.0;24.4;-1;Partially cloudy;2
25735;4ead9998e5fad025f83226a7;2018-03-24 03:53:00-04:00;3.1;0.0;11.7;-1;Partially cloudy;1
25735;4fabfa87e4b0be1a3d9c955b;2017-10-08 04:32:00-04:00;22.8;0.0;11.6;-1;Overcast;1
25735;52e2f72a498e1de9bce745b0;2018-05-29 02:07:00-04:00;17.8;0.0;4.0;-1;Overcast;1
25735;53b2aa81498e6744c355ec9f;2018-06-07 23:16:00-04:00;16.4;0.0;4.8;-1;Partially cloudy;1
25735;555ba8d9498eae864d326936;2018-03-01 17:19:00-05:00;13.0;0.0;11.0;-1;Partially cloudy;1
25735;5748d802498eccc4228c7fd1;2018-07-01 01:11:00-04:00;28.7;0.0;8.7;-1;Clear;11
25735;578692f4498e1054905dbde7;2018-07-04 23:14:00-04:00;26.3;0.0;4.5;-1;Overcast;1
25735;57928c69498e1dae12e71019;2018-03-04 00:30:00-05:00;5.0;0.0;19.5;-1;Overcast;1
25735;57f0689d498e7d49d9189369;2018-06-13 00:16:00-04:00;18.4;0.0;10.0;-1;Partially cloudy;1
25735;5823d69af2c98b32f07ac65a;2018-01-26 23:54:00-05:00;1.7;0.0;3.0;-1;Clear;1
25769;4b2ac07af964a520ecae24e3;2017-10-21 01:03:00-04:00;16.8;0.0;1.7;-1;Clear;1
25843;49f125dcf964a52091691fe3;2018-04-05 02:39:00-04:00;3.5;0.0;23.3;-1;Partially cloudy;1
25843;579c12cd498e6e815b3acf50;2018-04-04 21:53:00-04:00;7.3;0.0;25.8;-1;Clear;1
25928;3fd66200f964a5203eea1ee3;2017-10-29 00:52:00-04:00;18.3;0.0;8.8;-1;Overcast;5
25928;4adb46d8f964a5207c2521e3;2017-10-29 22:29:00-04:00;17.5;9.893;18.8;rain;Rain, Overcast;3
25928;4b11a5e0f964a5205c8123e3;2017-10-29 01:44:00-04:00;18.3;0.0;14.0;-1;Overcast;1
25928;4ea89e6702d5b8174e85e65e;2017-10-04 00:12:00-04:00;15.1;0.0;2.4;-1;Clear;1
25928;5431872b498eec43384fd39d;2017-12-31 18:33:00-05:00;-11.0;0.0;18.7;-1;Clear;1
25928;57b61f2a498ed8856425737c;2017-10-09 01:24:00-04:00;24.2;0.0;6.3;-1;Partially cloudy;1
25931;43a69d3ef964a5205d2c1fe3;2018-04-29 20:23:00-04:00;9.7;0.0;33.8;-1;Partially cloudy;1
25931;4aad744bf964a520606020e3;2017-12-21 18:35:00-05:00;3.5;0.0;11.6;-1;Overcast;1
25931;4fbbd9ede4b0756c0d4c2364;2017-12-21 18:39:00-05:00;3.5;0.0;11.6;-1;Overcast;1
25931;50524857e4b0bdd5e90ea0ee;2017-12-18 11:49:00-05:00;5.4;0.0;7.2;-1;Partially cloudy;1
25931;54f9d808498eaa73550d399c;2018-04-29 21:34:00-04:00;8.5;0.0;14.6;-1;Partially cloudy;1
25935;4ac35065f964a520239b20e3;2017-10-04 13:39:00-04:00;23.5;0.0;12.2;-1;Clear;1
26016;3fd66200f964a520dde81ee3;2017-12-05 20:18:00-05:00;14.5;4.318;5.6;rain;Rain, Partially cloudy;2
26016;49ff4e3df964a52004701fe3;2017-11-13 15:31:00-05:00;8.7;0.0;11.8;-1;Partially cloudy;1
26016;49ff62f9f964a52013701fe3;2017-12-12 00:27:00-05:00;4.0;0.0;11.3;-1;Partially cloudy;2
26016;4a2f3322f964a520b6981fe3;2017-11-24 16:24:00-05:00;9.7;0.0;7.5;-1;Clear;1
26016;4a5f5a54f964a52071bf1fe3;2017-12-03 19:17:00-05:00;7.6;0.0;3.3;-1;Partially cloudy;1
26016;4a6fa0abf964a520a4d61fe3;2017-10-12 23:13:00-04:00;13.9;0.0;16.3;-1;Clear;1
26016;4bc7ab4c14d79521c6e367e9;2017-11-23 00:30:00-05:00;2.0;0.0;17.0;-1;Clear;1
26016;4d70421f766da143df754bad;2017-11-28 02:23:00-05:00;3.9;0.0;3.0;-1;Clear;1
26016;4df9ef0d8877b30c398631f9;2017-12-06 02:35:00-05:00;14.3;0.0;5.8;-1;Partially cloudy;1
26016;4eb0244ff7900d57e4ac27a3;2017-11-25 01:21:00-05:00;5.8;0.0;7.7;-1;Clear;1
26016;514de197e4b0c471f020c47e;2017-12-12 01:33:00-05:00;4.6;0.0;8.0;-1;Partially cloudy;1
26016;51abad1c7dd28f673d21bbf4;2017-12-03 23:59:00-05:00;6.5;0.0;3.3;-1;Clear;1
26016;521b898a8bbdce5bf8e95c58;2017-11-25 19:57:00-05:00;12.5;0.0;6.4;-1;Partially cloudy;1
26016;521fba5511d2065bc4051370;2017-11-25 18:03:00-05:00;13.5;0.0;11.9;-1;Overcast;1
26016;55148c66498e987ed9d8e394;2017-11-13 18:47:00-05:00;6.4;0.0;12.1;-1;Clear;1
26016;57b64641498e30ab69639892;2017-10-09 23:38:00-04:00;24.6;0.0;18.4;-1;Partially cloudy;1
26016;58447d1ba19e9066cdc9d8a2;2017-10-09 23:24:00-04:00;24.9;0.0;14.2;-1;Partially cloudy;1
26028;4aad466df964a5206f5f20e3;2018-04-14 14:08:00-04:00;23.4;0.0;17.8;-1;Clear;1
26028;572a6dbe498e942a150da631;2018-01-20 17:31:00-05:00;8.6;0.0;18.9;-1;Partially cloudy;1
26047;4b41442ef964a5205bc425e3;2018-05-03 02:20:00-04:00;23.3;0.0;9.4;-1;Clear;1
26104;4116be80f964a520fc0b1fe3;2018-10-07 04:04:00-04:00;20.7;0.0;9.0;-1;Overcast;1
26104;49c65aa8f964a52038571fe3;2018-08-11 00:16:00-04:00;26.5;0.0;0.0;-1;Partially cloudy;4
26104;49f61fe9f964a520046c1fe3;2018-08-22 00:36:00-04:00;22.5;1.001;9.9;rain;Rain, Overcast;6
26104;4a84eb0af964a520e1fd1fe3;2018-06-26 16:45:00-04:00;23.2;0.0;13.4;-1;Partially cloudy;1
26104;4af85709f964a5205f0c22e3;2018-07-07 23:38:00-04:00;18.6;0.0;3.3;-1;Clear;1
26104;4b5b993ff964a520ee0929e3;2018-07-13 01:03:00-04:00;22.4;0.0;6.5;-1;Clear;1
26104;4b76d3f4f964a52041622ee3;2018-06-12 21:11:00-04:00;18.6;0.0;9.2;-1;Partially cloudy;1
26104;4bcf9774a8b3a5939497625f;2018-08-27 23:51:00-04:00;28.7;0.0;9.6;-1;Partially cloudy;1
26104;4cd37295baf2f04dfc22afa3;2018-07-07 00:07:00-04:00;22.0;0.0;11.8;-1;Partially cloudy;1
26104;4ce147cadf986ea84ebfeb16;2018-06-26 14:17:00-04:00;24.6;0.0;15.5;-1;Partially cloudy;1
26104;4d23c75ffdfb236ae3af7367;2018-06-12 21:35:00-04:00;18.1;0.0;8.1;-1;Partially cloudy;1
26104;5186eeb0498e1d856d27ba04;2018-08-04 00:03:00-04:00;25.7;0.0;6.2;-1;Partially cloudy;1
26104;519393ce498edf62feac9c12;2018-10-07 02:59:00-04:00;20.1;0.0;7.3;-1;Overcast;1
26104;52eddc12498e40bb655e0d7a;2018-08-12 20:08:00-04:00;25.7;0.0;8.8;-1;Partially cloudy;1
26104;53eba911498e9b26cc64bdff;2018-10-07 05:26:00-04:00;20.7;0.0;9.4;-1;Overcast;1
26104;54f9d808498eaa73550d399c;2018-08-12 19:59:00-04:00;25.7;0.0;8.8;-1;Partially cloudy;1
26104;556a0923498eb674bc49512c;2018-06-12 18:56:00-04:00;20.3;0.0;24.7;-1;Partially cloudy;1
26104;5717e052498ea14d53b097f0;2018-08-12 20:21:00-04:00;25.7;0.0;8.8;-1;Partially cloudy;1
26104;5b14956ce7a237002cc1c10c;2018-08-04 03:01:00-04:00;24.6;0.0;7.7;-1;Partially cloudy;4
26143;4c35de72452620a1ba5d270f;2018-07-03 18:01:00-04:00;26.8;0.048;4.1;rain;Rain, Partially cloudy;1
26143;504228c7e4b0af4f730be306;2018-07-03 16:48:00-04:00;28.1;0.0;11.0;-1;Partially cloudy;1
26179;44acde31f964a52013351fe3;2017-11-24 18:40:00-05:00;8.5;0.0;9.4;-1;Clear;1
26182;431f7f00f964a52085271fe3;2017-10-14 15:48:00-04:00;21.9;0.0;1.2;-1;Overcast;1
26182;4abe7f9ef964a520068e20e3;2017-10-14 15:32:00-04:00;21.9;0.0;1.2;-1;Overcast;1
26182;4eb90d85722e09311d356915;2017-10-14 15:22:00-04:00;21.8;0.0;2.4;-1;Overcast;1
26182;52b0a990498eb3a992b89573;2017-10-15 19:35:00-04:00;20.8;0.0;11.6;-1;Overcast;1
26182;55ea9f4d498ed46db0383483;2017-10-15 21:30:00-04:00;20.8;0.0;14.2;-1;Overcast;1
26182;579607a3498e62c81b38aa75;2017-10-15 19:05:00-04:00;21.3;0.0;14.8;-1;Overcast;1
26183;4eb90d85722e09311d356915;2017-12-21 16:03:00-05:00;4.0;0.0;12.4;-1;Clear;1
26183;53a1b4e1498e54415d5ac68f;2017-12-21 19:41:00-05:00;3.5;0.0;8.7;-1;Partially cloudy;1
26190;4c374bf80a71c9b6f2893ec9;2018-05-24 16:01:00-04:00;28.1;0.0;5.0;-1;Clear;1
26269;4b3a50c6f964a520796425e3;2018-03-27 21:02:00-04:00;5.8;0.0;6.6;-1;Overcast;1
26269;56c4fa3bcd10a5d646e306a9;2018-08-27 17:47:00-04:00;30.0;0.0;11.0;-1;Partially cloudy;1
26285;5ae90bde9de23b002c8af3fc;2018-05-05 14:48:00-04:00;23.7;0.0;1.8;-1;Partially cloudy;1
