user_id;venue_id;timestamp;temp;precip;windspeed;preciptype;conditions;number_of_visits
146113;56b536df498e79d32247a3d1;2018-07-28 22:39:00-04:00;26.3;0.0;14.0;-1;Clear;1
3545;54655d1c498e343fe4e77239;2018-07-28 23:30:00-04:00;26.3;0.0;14.0;-1;Clear;1
366785;503fffabe4b05e5c0eace385;2018-07-29 01:28:00-04:00;24.7;0.0;7.0;-1;Partially cloudy;1
199870;49b87b8cf964a52044531fe3;2018-07-29 01:38:00-04:00;24.1;0.0;11.2;-1;Clear;1
97268;4a8b0693f964a520350b20e3;2018-07-29 01:52:00-04:00;24.1;0.0;11.2;-1;Clear;2
164896;5400dc65498e3831aab00327;2018-07-29 02:00:00-04:00;24.1;0.0;11.2;-1;Clear;3
199870;4eefd4506d86d722df8fd52e;2018-07-29 02:39:00-04:00;23.7;0.0;7.9;-1;Partially cloudy;1
193904;559ecd00498e965ccd39ea9f;2018-07-29 14:49:00-04:00;27.5;0.0;9.1;-1;Partially cloudy;1
193904;59b70eb2fd16bb50bdeccf29;2018-07-29 14:51:00-04:00;27.5;0.0;9.1;-1;Partially cloudy;1
193904;4ec01a1ef5b93923c1a62c6d;2018-07-29 14:55:00-04:00;27.5;0.0;9.1;-1;Partially cloudy;1
135891;5953e0555c683860ffa4e0cd;2018-07-29 15:43:00-04:00;27.5;0.0;7.8;-1;Overcast;1
120547;50c28307e4b0c5b6f33ec0e1;2018-07-29 17:09:00-04:00;27.5;0.0;2.6;-1;Partially cloudy;1
3662;522664d311d2cee66613afbc;2018-07-29 18:08:00-04:00;27.3;0.0;10.9;-1;Partially cloudy;1
232955;4b40cf3df964a5206bbb25e3;2018-07-29 19:26:00-04:00;27.2;0.0;9.3;-1;Partially cloudy;1
49379;4a87502bf964a520d30320e3;2018-07-29 19:49:00-04:00;26.9;0.0;9.1;-1;Overcast;1
232955;4a871eb2f964a520b20220e3;2018-07-29 20:01:00-04:00;26.9;0.0;9.1;-1;Overcast;1
25539;3fd66200f964a52006e61ee3;2018-07-29 20:42:00-04:00;26.4;0.0;3.9;-1;Partially cloudy;1
193904;4c374bf80a71c9b6f2893ec9;2018-07-29 21:05:00-04:00;26.4;0.0;3.9;-1;Partially cloudy;1
152769;58c2e736bf1a6d6b31fa57fa;2018-07-29 21:33:00-04:00;26.0;0.0;7.2;-1;Clear;1
152769;4ad78220f964a520960b21e3;2018-07-29 21:36:00-04:00;26.0;0.0;7.2;-1;Clear;1
97268;44acde31f964a52013351fe3;2018-07-30 01:26:00-04:00;24.3;0.0;7.3;-1;Clear;1
384032;42893400f964a52054231fe3;2018-07-30 02:06:00-04:00;23.7;0.0;3.3;-1;Clear;1
166721;51df85c9498edb5ea3ad2e2a;2018-07-30 04:42:00-04:00;22.0;0.0;1.2;-1;Partially cloudy;1
179769;540d97b5498e05abd30fd5ca;2018-07-30 21:27:00-04:00;21.3;0.0;6.5;-1;Partially cloudy;1
179769;576c2212498e72c8c38f1ddd;2018-07-30 22:35:00-04:00;21.0;0.0;1.2;-1;Clear;1
179769;4a84eb0af964a520e1fd1fe3;2018-07-30 23:34:00-04:00;21.5;0.0;1.7;-1;Clear;1
385453;49bc236af964a5201b541fe3;2018-07-31 00:08:00-04:00;21.5;0.0;1.7;-1;Clear;1
34922;4b38c437f964a520245025e3;2018-07-31 00:33:00-04:00;21.6;0.0;1.2;-1;Clear;1
145699;3fd66200f964a52006e61ee3;2018-07-31 01:56:00-04:00;21.3;0.0;1.2;-1;Clear;7
179769;4b996536f964a520467835e3;2018-07-31 04:04:00-04:00;21.5;0.0;2.7;-1;Partially cloudy;1
22077;49da4a35f964a5206f5e1fe3;2018-07-31 16:47:00-04:00;25.6;0.0;15.5;-1;Partially cloudy;1
179769;4a93fc49f964a520192020e3;2018-07-31 17:28:00-04:00;25.6;0.0;15.5;-1;Partially cloudy;1
353634;4a663a8ef964a5203ec81fe3;2018-07-31 18:30:00-04:00;24.7;0.0;18.4;-1;Partially cloudy;1
179769;4bc24023461576b056237d32;2018-07-31 22:56:00-04:00;23.3;0.0;8.5;-1;Partially cloudy;1
112655;46712cd5f964a520c8471fe3;2018-08-01 18:31:00-04:00;29.1;0.0;20.0;-1;Partially cloudy;1
112655;509fd01de4b070da0a9d3c24;2018-08-01 19:34:00-04:00;28.7;0.0;10.4;-1;Partially cloudy;1
91009;49ff62f9f964a52013701fe3;2018-08-01 20:50:00-04:00;28.2;0.0;11.0;-1;Partially cloudy;1
84448;506ce45b45b0b18fd2dc0081;2018-08-01 23:24:00-04:00;27.8;0.0;11.5;-1;Clear;1
175586;4a8977f0f964a520130820e3;2018-08-02 16:50:00-04:00;30.2;0.0;10.5;-1;Partially cloudy;1
385219;43334580f964a52013281fe3;2018-08-02 18:16:00-04:00;29.7;0.0;6.6;-1;Partially cloudy;1
84448;4d35bd8998336dcb4d8344f0;2018-08-02 20:03:00-04:00;27.1;0.023;2.1;rain;Rain, Partially cloudy;1
90703;509fd01de4b070da0a9d3c24;2018-08-02 21:13:00-04:00;26.9;0.024;1.2;rain;Rain, Partially cloudy;1
32604;58191674ded8f8626ed70af0;2018-08-02 23:11:00-04:00;25.0;7.471;5.4;rain;Rain, Partially cloudy;1
84448;4b12cb6ff964a5204a8e23e3;2018-08-03 02:07:00-04:00;24.6;0.0;3.0;-1;Partially cloudy;1
111871;57439584498e13105a96ff50;2018-08-03 13:23:00-04:00;26.8;1.356;6.4;rain;Rain, Partially cloudy;1
289421;59bd506ce2d4aa3d68b99a88;2018-08-03 17:29:00-04:00;24.6;0.0;5.8;-1;Partially cloudy;1
65214;53c5393c498eaaf9ec4b2caf;2018-08-03 17:51:00-04:00;25.9;0.0;10.6;-1;Partially cloudy;1
111871;512a6086e4b023dd9c27e82d;2018-08-03 18:37:00-04:00;25.8;0.0;8.8;-1;Partially cloudy;1
358521;4b6b5abff964a520fb022ce3;2018-08-03 19:13:00-04:00;25.8;0.0;8.8;-1;Partially cloudy;1
358521;4a663a8ef964a5203ec81fe3;2018-08-03 20:39:00-04:00;25.9;0.0;8.7;-1;Partially cloudy;1
142505;4b6b5abff964a520fb022ce3;2018-08-03 21:16:00-04:00;25.9;0.0;8.7;-1;Partially cloudy;1
264602;560d1028498eee2df9f982f0;2018-08-03 23:03:00-04:00;25.4;0.0;4.4;-1;Clear;1
26104;5186eeb0498e1d856d27ba04;2018-08-04 00:03:00-04:00;25.7;0.0;6.2;-1;Partially cloudy;1
381270;57ab90ca498e7d61e13a6985;2018-08-04 02:07:00-04:00;25.0;0.0;12.1;-1;Partially cloudy;1
26104;5b14956ce7a237002cc1c10c;2018-08-04 03:01:00-04:00;24.6;0.0;7.7;-1;Partially cloudy;4
27456;4a44cd95f964a5208fa71fe3;2018-08-04 18:23:00-04:00;29.3;0.0;9.3;-1;Partially cloudy;1
63190;57b61f2a498ed8856425737c;2018-08-04 19:07:00-04:00;29.7;0.0;10.7;-1;Clear;1
221880;5748d802498eccc4228c7fd1;2018-08-04 19:56:00-04:00;29.3;0.0;8.8;-1;Clear;1
27456;42893400f964a52054231fe3;2018-08-04 20:37:00-04:00;28.5;0.0;8.9;-1;Partially cloudy;1
221880;4a149749f964a52055781fe3;2018-08-04 20:57:00-04:00;28.5;0.0;8.9;-1;Partially cloudy;1
141106;4b435e5ef964a52009df25e3;2018-08-04 21:32:00-04:00;27.6;0.0;8.2;-1;Partially cloudy;2
386604;4f22ca77e4b0ed3396a83a05;2018-08-04 21:46:00-04:00;27.6;0.0;8.2;-1;Partially cloudy;1
386604;556cb8c6498e751e51fbcf41;2018-08-04 22:05:00-04:00;27.6;0.0;8.2;-1;Partially cloudy;1
97293;59aa17cf25fb7b4543364736;2018-08-04 22:47:00-04:00;27.1;0.0;4.9;-1;Partially cloudy;1
386604;4fadc40de4b0efef5e702b95;2018-08-04 22:54:00-04:00;27.1;0.0;4.9;-1;Partially cloudy;1
193688;4bb67651f562ef3bde333097;2018-08-04 23:07:00-04:00;27.1;0.0;4.9;-1;Partially cloudy;1
97293;4c899f201eafb1f79c847335;2018-08-05 01:48:00-04:00;25.3;0.0;8.4;-1;Clear;1
172831;4a9aff11f964a520ef3320e3;2018-08-05 11:42:00-04:00;31.2;0.0;5.4;-1;Clear;1
172831;4abe7f9ef964a520068e20e3;2018-08-05 12:20:00-04:00;31.2;0.0;5.4;-1;Clear;1
172831;515abd65e4b08eda86b30e6e;2018-08-05 12:53:00-04:00;32.3;0.0;9.7;-1;Clear;1
172831;4a47e9f5f964a52048aa1fe3;2018-08-05 13:18:00-04:00;32.3;0.0;9.7;-1;Clear;1
172831;4aa57787f964a5207c4820e3;2018-08-05 13:47:00-04:00;32.5;0.0;9.4;-1;Clear;1
172831;4a58f59ef964a5204eb81fe3;2018-08-05 14:45:00-04:00;32.5;0.0;6.9;-1;Clear;1
201502;4b240a1ff964a520b25f24e3;2018-08-05 16:59:00-04:00;32.0;0.0;2.1;-1;Partially cloudy;1
97293;49de7429f964a52053601fe3;2018-08-05 17:10:00-04:00;32.0;0.0;2.1;-1;Partially cloudy;1
114344;5787b68e498efcabbebba4f8;2018-08-05 18:21:00-04:00;31.0;0.0;7.9;-1;Partially cloudy;1
97293;4b01eb60f964a5208d4622e3;2018-08-05 18:21:00-04:00;31.0;0.0;7.9;-1;Partially cloudy;1
201502;53b45f66498e07c53b0e01fc;2018-08-05 19:26:00-04:00;31.2;0.0;6.0;-1;Partially cloudy;1
201502;4dd969f1d22d38ef4318cc65;2018-08-05 19:31:00-04:00;30.1;0.0;6.1;-1;Partially cloudy;1
172831;4b40cf3df964a5206bbb25e3;2018-08-05 23:09:00-04:00;29.0;0.0;3.8;-1;Clear;1
381794;559ecd00498e965ccd39ea9f;2018-08-07 19:22:00-04:00;29.6;0.0;7.0;-1;Partially cloudy;1
143269;4c374bf80a71c9b6f2893ec9;2018-08-07 20:14:00-04:00;25.0;0.708;2.8;rain;Rain, Overcast;1
228828;50c28307e4b0c5b6f33ec0e1;2018-08-07 20:45:00-04:00;24.2;0.365;10.8;rain;Rain, Partially cloudy;1
381794;4b40cf3df964a5206bbb25e3;2018-08-07 21:34:00-04:00;24.2;0.0;7.5;-1;Partially cloudy;1
187669;4ae0f28af964a520f08321e3;2018-08-08 00:40:00-04:00;25.7;0.0;9.0;-1;Partially cloudy;2
187669;555b7016498ef57fbcc739d2;2018-08-08 02:18:00-04:00;26.0;0.0;1.8;-1;Clear;2
376414;3fd66200f964a52037e31ee3;2018-08-08 04:21:00-04:00;25.1;0.0;3.3;-1;Clear;2
387076;571fc242498ead274d034e90;2018-08-08 20:00:00-04:00;28.6;0.0;8.7;-1;Partially cloudy;1
309100;49c69954f964a52063571fe3;2018-08-08 21:15:00-04:00;28.6;0.0;4.4;-1;Partially cloudy;1
75375;3fd66200f964a520daf11ee3;2018-08-08 21:35:00-04:00;28.4;0.0;9.9;-1;Partially cloudy;1
309100;4aca45d0f964a52028c120e3;2018-08-08 22:10:00-04:00;28.4;0.0;9.9;-1;Partially cloudy;1
363751;528d3763498e3be0efe0d555;2018-08-08 22:27:00-04:00;28.4;0.0;9.9;-1;Partially cloudy;1
166721;4bfb149cbbb7c9282cb20743;2018-08-09 00:01:00-04:00;27.6;0.0;5.4;-1;Partially cloudy;1
180927;4eb13d68e5e8c0f5bd2fd983;2018-08-09 14:32:00-04:00;29.9;0.0;7.9;-1;Partially cloudy;2
307998;4a6b17bff964a520fdcd1fe3;2018-08-09 18:01:00-04:00;30.7;0.0;13.5;-1;Partially cloudy;1
48697;49b87b8cf964a52044531fe3;2018-08-09 23:44:00-04:00;26.0;0.0;9.2;-1;Clear;1
16065;3fd66200f964a52071e61ee3;2018-08-10 01:08:00-04:00;25.3;0.0;8.7;-1;Clear;3
10115;5ae90bde9de23b002c8af3fc;2018-08-10 11:47:00-04:00;29.4;0.0;14.2;-1;Clear;1
10115;5138e26de4b0288547418d4d;2018-08-10 13:48:00-04:00;30.1;0.0;6.8;-1;Partially cloudy;1
26563;4cf021c094feb1f703420fba;2018-08-10 15:49:00-04:00;30.3;0.0;5.9;-1;Partially cloudy;1
241035;5ab51b6aa4b51b3dc096ed68;2018-08-10 21:34:00-04:00;27.2;0.0;3.4;-1;Overcast;1
87514;43c2d364f964a5204b2d1fe3;2018-08-10 21:57:00-04:00;27.2;0.0;3.4;-1;Overcast;1
300315;501d3c31e4b0c3028609cc2b;2018-08-10 23:05:00-04:00;26.6;0.0;2.6;-1;Partially cloudy;1
26104;49c65aa8f964a52038571fe3;2018-08-11 00:16:00-04:00;26.5;0.0;0.0;-1;Partially cloudy;4
292650;4bab56aff964a5209ea13ae3;2018-08-11 03:13:00-04:00;23.5;1.316;5.2;rain;Rain, Overcast;1
187334;566a0e2e498e3f66212c5d9f;2018-08-11 16:03:00-04:00;23.7;0.0;5.3;-1;Overcast;1
347982;4b6b5abff964a520fb022ce3;2018-08-11 17:18:00-04:00;23.3;0.952;9.2;rain;Rain, Overcast;1
53969;4b1d21b3f964a520230c24e3;2018-08-11 19:02:00-04:00;23.5;1.231;4.1;rain;Rain, Overcast;4
219512;59e7bfa8356b4970aea1be3f;2018-08-11 19:38:00-04:00;23.5;0.0;2.1;-1;Overcast;1
311969;510ad6e2e4b0a2ecec03b322;2018-08-11 19:42:00-04:00;23.5;0.0;2.1;-1;Overcast;1
187334;5984eeb39be522744003dee5;2018-08-11 19:45:00-04:00;23.5;0.0;2.1;-1;Overcast;1
380329;40f5c900f964a520a30a1fe3;2018-08-11 20:26:00-04:00;23.5;0.0;2.1;-1;Overcast;1
26563;50bcb93ae4b0efcb4c84d434;2018-08-11 22:16:00-04:00;23.4;0.0;5.0;-1;Overcast;1
311969;4bc24023461576b056237d32;2018-08-12 02:07:00-04:00;23.3;0.0;3.0;-1;Partially cloudy;1
26563;49f125dcf964a52091691fe3;2018-08-12 04:41:00-04:00;22.7;0.0;3.6;-1;Overcast;2
25539;49c65f17f964a5203c571fe3;2018-08-12 05:53:00-04:00;22.6;0.0;4.3;-1;Overcast;1
26563;4b08b795f964a5204b1123e3;2018-08-12 07:02:00-04:00;22.6;0.0;4.9;-1;Overcast;1
75375;4eb13d68e5e8c0f5bd2fd983;2018-08-12 14:26:00-04:00;28.2;0.0;12.7;-1;Partially cloudy;1
75375;42893400f964a52054231fe3;2018-08-12 15:23:00-04:00;27.0;0.0;5.7;-1;Partially cloudy;1
24111;4b55cd09f964a520acf027e3;2018-08-12 15:33:00-04:00;27.6;0.0;11.8;-1;Partially cloudy;1
32604;42893400f964a52054231fe3;2018-08-12 16:18:00-04:00;27.6;0.0;11.8;-1;Partially cloudy;2
217332;4c98d854d799a1cd97b6b552;2018-08-12 17:25:00-04:00;28.0;0.0;9.7;-1;Partially cloudy;1
152229;4bab56aff964a5209ea13ae3;2018-08-12 17:48:00-04:00;27.3;0.0;13.9;-1;Partially cloudy;1
152229;42893400f964a52054231fe3;2018-08-12 18:01:00-04:00;27.3;0.0;13.9;-1;Partially cloudy;1
75375;579c12cd498e6e815b3acf50;2018-08-12 18:13:00-04:00;27.3;0.0;13.9;-1;Partially cloudy;1
215759;4b40cf3df964a5206bbb25e3;2018-08-12 18:29:00-04:00;27.3;0.0;13.9;-1;Partially cloudy;1
75375;4eb90d85722e09311d356915;2018-08-12 18:50:00-04:00;26.4;0.0;10.0;-1;Partially cloudy;1
388492;4a4115a8f964a520c0a41fe3;2018-08-12 18:58:00-04:00;26.4;0.0;10.0;-1;Partially cloudy;1
215759;4b41442ef964a5205bc425e3;2018-08-12 19:47:00-04:00;25.7;0.0;8.8;-1;Partially cloudy;1
26104;54f9d808498eaa73550d399c;2018-08-12 19:59:00-04:00;25.7;0.0;8.8;-1;Partially cloudy;1
26104;52eddc12498e40bb655e0d7a;2018-08-12 20:08:00-04:00;25.7;0.0;8.8;-1;Partially cloudy;1
26104;5717e052498ea14d53b097f0;2018-08-12 20:21:00-04:00;25.7;0.0;8.8;-1;Partially cloudy;1
255026;541a2341498e51ce1037963a;2018-08-12 23:40:00-04:00;24.9;0.0;8.9;-1;Overcast;1
75375;5afe1a97c62b49002c806600;2018-08-13 01:50:00-04:00;23.9;0.0;11.4;-1;Overcast;1
311969;4a59f31df964a52095b91fe3;2018-08-13 14:31:00-04:00;23.1;0.0;19.0;-1;Overcast;1
323733;42893400f964a52054231fe3;2018-08-13 22:26:00-04:00;23.1;0.0;0.0;-1;Overcast;1
323733;4b1d6c55f964a520551024e3;2018-08-13 22:28:00-04:00;23.1;0.0;0.0;-1;Overcast;1
66938;590a00e74febd55af43a8267;2018-08-14 00:23:00-04:00;22.5;0.0;2.1;-1;Partially cloudy;1
311969;57acc558498e036ce8f2b0b4;2018-08-14 00:39:00-04:00;22.8;0.0;2.4;-1;Partially cloudy;1
80622;431f7f00f964a52085271fe3;2018-08-14 17:07:00-04:00;23.6;7.69;6.2;rain;Rain, Partially cloudy;1
215759;42893400f964a52054231fe3;2018-08-14 17:15:00-04:00;23.6;7.69;6.2;rain;Rain, Partially cloudy;1
57750;531f0d16498e82abb6732379;2018-08-14 17:47:00-04:00;23.7;0.252;8.7;rain;Rain, Partially cloudy;3
262531;566c9c87498ef09a2940e605;2018-08-14 18:17:00-04:00;23.7;0.252;8.7;rain;Rain, Partially cloudy;1
215759;4a9aff11f964a520ef3320e3;2018-08-14 18:24:00-04:00;23.7;0.252;8.7;rain;Rain, Partially cloudy;1
10161;5787b68e498efcabbebba4f8;2018-08-14 19:22:00-04:00;22.6;0.0;11.5;-1;Partially cloudy;1
215759;4a8951caf964a520df0720e3;2018-08-14 19:23:00-04:00;22.6;0.0;11.5;-1;Partially cloudy;1
262531;4c374bf80a71c9b6f2893ec9;2018-08-14 22:01:00-04:00;22.3;0.0;14.8;-1;Partially cloudy;1
219118;4c35de72452620a1ba5d270f;2018-08-15 16:05:00-04:00;30.4;0.0;15.9;-1;Partially cloudy;1
127392;42893400f964a52054231fe3;2018-08-15 17:11:00-04:00;30.3;0.0;11.9;-1;Partially cloudy;1
127392;4e9da335cc2132d67d558120;2018-08-15 19:58:00-04:00;29.1;0.0;15.9;-1;Partially cloudy;1
219118;4b6b5abff964a520fb022ce3;2018-08-15 20:22:00-04:00;29.1;0.0;15.9;-1;Partially cloudy;1
321321;57a240f1cd10ed172db51626;2018-08-15 20:24:00-04:00;29.1;0.0;15.9;-1;Partially cloudy;1
121454;4b6c7ce0f964a520193e2ce3;2018-08-16 17:52:00-04:00;31.0;0.0;8.5;-1;Partially cloudy;1
127392;5a1e0dddb2958f1efac02a71;2018-08-16 21:28:00-04:00;30.1;0.0;9.5;-1;Clear;1
127392;4b40cf3df964a5206bbb25e3;2018-08-16 22:40:00-04:00;28.5;0.0;5.1;-1;Clear;1
374864;4c7d4f1b8da18cfa1afc9ece;2018-08-16 23:30:00-04:00;28.5;0.0;5.1;-1;Clear;1
225184;3fd66200f964a5202ce71ee3;2018-08-17 00:00:00-04:00;28.2;0.0;8.3;-1;Partially cloudy;1
145239;4cd84a313ec4b1f763cdbd3f;2018-08-17 00:42:00-04:00;28.1;0.0;8.9;-1;Clear;1
3662;5400dc65498e3831aab00327;2018-08-17 01:38:00-04:00;27.8;0.0;10.7;-1;Clear;7
3662;4bcf4cfe9854d13a18caf54d;2018-08-17 19:01:00-04:00;28.9;0.0;14.3;-1;Partially cloudy;1
219964;4abe7f9ef964a520068e20e3;2018-08-17 21:31:00-04:00;25.3;0.778;23.5;rain;Rain, Overcast;1
118332;52eddc12498e40bb655e0d7a;2018-08-17 22:02:00-04:00;25.3;0.778;23.5;rain;Rain, Overcast;1
118332;40f5c900f964a520a30a1fe3;2018-08-18 00:04:00-04:00;23.3;2.379;5.4;rain;Rain, Overcast;1
64219;4fbbd9ede4b0756c0d4c2364;2018-08-18 16:03:00-04:00;29.6;0.067;14.2;rain;Rain, Partially cloudy;1
371109;4a6dea38f964a52052d31fe3;2018-08-18 16:06:00-04:00;29.6;0.067;14.2;rain;Rain, Partially cloudy;1
142720;4165d880f964a5207e1d1fe3;2018-08-18 17:05:00-04:00;29.6;0.0;23.1;-1;Partially cloudy;1
121925;4b6b5abff964a520fb022ce3;2018-08-18 17:39:00-04:00;27.3;0.0;23.4;-1;Overcast;1
142720;42daf100f964a52035261fe3;2018-08-18 17:40:00-04:00;27.3;0.0;23.4;-1;Overcast;1
373677;4b829e60f964a52007db30e3;2018-08-18 17:44:00-04:00;27.3;0.0;23.4;-1;Overcast;1
236666;42daf100f964a52035261fe3;2018-08-18 18:02:00-04:00;27.3;0.0;23.4;-1;Overcast;1
64219;4ce94baab5c35941b8a4698f;2018-08-18 18:12:00-04:00;27.3;0.0;23.4;-1;Overcast;1
142720;587ffcc3ea29b80cdce3468d;2018-08-18 18:37:00-04:00;24.7;0.16;13.9;rain;Rain, Partially cloudy;1
49379;570fbfc9498ea5237477d63d;2018-08-18 18:56:00-04:00;24.7;0.16;13.9;rain;Rain, Partially cloudy;7
373677;3fd66200f964a5202ce71ee3;2018-08-18 20:21:00-04:00;23.6;0.312;4.2;rain;Rain, Overcast;1
380931;4a118d01f964a52023771fe3;2018-08-18 21:25:00-04:00;23.6;0.067;6.9;rain;Rain, Overcast;1
142720;3fd66200f964a520daf11ee3;2018-08-18 21:28:00-04:00;23.6;0.067;6.9;rain;Rain, Overcast;1
380931;4b996536f964a520467835e3;2018-08-18 21:31:00-04:00;23.5;0.0;10.1;-1;Overcast;1
123513;4eef9dfe6c25c7f9d47c80b4;2018-08-18 23:55:00-04:00;22.0;0.0;13.3;-1;Partially cloudy;1
362030;42daf100f964a52035261fe3;2018-08-19 14:04:00-04:00;21.8;0.0;12.1;-1;Overcast;1
362030;42893400f964a52054231fe3;2018-08-19 14:38:00-04:00;21.7;0.0;10.6;-1;Overcast;1
247054;5984eeb39be522744003dee5;2018-08-19 18:02:00-04:00;22.1;0.0;5.0;-1;Overcast;2
5235;3fd66200f964a5206ce91ee3;2018-08-19 18:23:00-04:00;22.1;0.0;5.0;-1;Overcast;2
150709;4be1aea140c0ef3b4f55bed6;2018-08-19 18:55:00-04:00;22.1;0.0;8.2;-1;Overcast;1
247054;579c12cd498e6e815b3acf50;2018-08-19 19:00:00-04:00;22.1;0.0;8.2;-1;Overcast;1
69273;5b4fc2b467af3a002c9ab00f;2018-08-19 21:56:00-04:00;22.5;0.0;9.8;-1;Overcast;1
388511;575dea4c498e2739e43a27e2;2018-08-19 23:48:00-04:00;21.9;0.0;12.5;-1;Overcast;1
69273;4d7e74cde7e1721ef8cfe00b;2018-08-20 02:30:00-04:00;21.2;0.0;14.4;-1;Overcast;2
29694;49e7ce15f964a5201d651fe3;2018-08-20 02:37:00-04:00;20.8;0.0;7.1;-1;Overcast;4
99966;5405f7ca498ed19801430044;2018-08-20 18:20:00-04:00;23.3;0.0;8.4;-1;Partially cloudy;1
294892;4a675deef964a52045c91fe3;2018-08-20 18:46:00-04:00;22.3;0.0;4.0;-1;Partially cloudy;1
94661;4b40cf3df964a5206bbb25e3;2018-08-20 19:37:00-04:00;21.7;0.0;2.6;-1;Partially cloudy;1
385919;4b996536f964a520467835e3;2018-08-20 19:56:00-04:00;21.7;0.0;2.6;-1;Partially cloudy;1
385919;4abe7f9ef964a520068e20e3;2018-08-20 21:49:00-04:00;22.0;0.0;3.3;-1;Overcast;1
385919;4c1164576e5dc9b69506b02d;2018-08-20 22:37:00-04:00;21.6;0.0;7.6;-1;Partially cloudy;1
83003;42893400f964a52054231fe3;2018-08-21 13:48:00-04:00;25.2;0.0;10.0;-1;Overcast;1
115775;515abd65e4b08eda86b30e6e;2018-08-21 15:30:00-04:00;25.1;0.0;11.0;-1;Partially cloudy;1
10115;5a7865572f97ec520747ea43;2018-08-21 15:51:00-04:00;24.5;0.0;11.9;-1;Partially cloudy;1
104253;42daf100f964a52035261fe3;2018-08-21 17:20:00-04:00;23.8;0.0;12.5;-1;Partially cloudy;1
106696;42893400f964a52054231fe3;2018-08-21 19:03:00-04:00;23.3;0.0;17.9;-1;Partially cloudy;1
104253;42893400f964a52054231fe3;2018-08-21 19:25:00-04:00;23.3;0.0;17.9;-1;Partially cloudy;1
106696;55103583498eed2d409b549a;2018-08-21 22:00:00-04:00;23.6;0.0;10.9;-1;Overcast;1
106696;4eb13d68e5e8c0f5bd2fd983;2018-08-21 23:10:00-04:00;22.7;0.179;7.4;rain;Rain, Overcast;1
26104;49f61fe9f964a520046c1fe3;2018-08-22 00:36:00-04:00;22.5;1.001;9.9;rain;Rain, Overcast;6
89574;431f7f00f964a52085271fe3;2018-08-24 17:44:00-04:00;26.2;0.0;10.7;-1;Clear;1
147229;4ae0f28af964a520f08321e3;2018-08-24 18:47:00-04:00;25.0;0.0;11.2;-1;Clear;1
147229;4b9580c5f964a52034a634e3;2018-08-24 19:18:00-04:00;25.0;0.0;11.2;-1;Clear;1
147391;4e70a36d922e8e01baadf45c;2018-08-24 19:30:00-04:00;25.0;0.0;11.2;-1;Clear;1
25735;43db9775f964a520922e1fe3;2018-08-25 05:32:00-04:00;20.9;0.0;1.2;-1;Partially cloudy;1
251812;3fd66200f964a520bbe61ee3;2018-08-25 12:56:00-04:00;26.1;0.0;6.0;-1;Partially cloudy;1
24111;4a1d6741f964a520727b1fe3;2018-08-25 16:59:00-04:00;25.0;0.0;4.9;-1;Partially cloudy;1
276674;590a00e74febd55af43a8267;2018-08-25 17:44:00-04:00;24.4;0.0;5.7;-1;Partially cloudy;1
201509;42893400f964a52054231fe3;2018-08-25 17:52:00-04:00;24.4;0.0;5.7;-1;Partially cloudy;1
145813;4ab27744f964a520486b20e3;2018-08-25 18:20:00-04:00;24.4;0.0;5.7;-1;Partially cloudy;1
201509;4bddccbe6198c9b67bb911ff;2018-08-25 19:24:00-04:00;23.9;0.0;9.4;-1;Partially cloudy;1
300337;4de7987e1fc7fcfe04ac252b;2018-08-25 20:35:00-04:00;22.8;0.0;10.2;-1;Partially cloudy;1
300337;530603cd498e8a2b85eb8e50;2018-08-25 21:01:00-04:00;22.8;0.0;10.2;-1;Partially cloudy;1
276674;4a6b17bff964a520fdcd1fe3;2018-08-25 22:57:00-04:00;22.0;0.0;4.8;-1;Partially cloudy;1
391124;49c65aa8f964a52038571fe3;2018-08-26 01:31:00-04:00;21.5;0.0;5.4;-1;Partially cloudy;1
391124;3fd66200f964a5206be61ee3;2018-08-26 03:56:00-04:00;21.7;0.0;2.9;-1;Partially cloudy;1
94208;49c65f17f964a5203c571fe3;2018-08-26 06:09:00-04:00;20.9;0.0;6.8;-1;Partially cloudy;1
303540;4c2caafb8ef52d7f823a33ba;2018-08-26 08:03:00-04:00;21.9;0.0;8.4;-1;Clear;1
122788;42893400f964a52054231fe3;2018-08-26 16:05:00-04:00;27.6;0.0;12.2;-1;Partially cloudy;1
276674;55e1c16f498e3be4f7108cab;2018-08-26 16:14:00-04:00;27.6;0.0;12.2;-1;Partially cloudy;1
91139;4a8d57e7f964a5207c0f20e3;2018-08-26 17:15:00-04:00;27.5;0.0;9.2;-1;Overcast;1
208599;4b6b5abff964a520fb022ce3;2018-08-26 17:18:00-04:00;27.5;0.0;9.2;-1;Overcast;1
91139;4a675deef964a52045c91fe3;2018-08-26 17:34:00-04:00;27.4;0.0;15.3;-1;Overcast;1
1340;501d3c31e4b0c3028609cc2b;2018-08-26 17:36:00-04:00;27.4;0.0;15.3;-1;Overcast;1
147677;59838f1f64c8e127502fe3ef;2018-08-26 17:53:00-04:00;27.4;0.0;15.3;-1;Overcast;1
91139;4abe7f9ef964a520068e20e3;2018-08-26 18:04:00-04:00;27.4;0.0;15.3;-1;Overcast;1
19285;4b5211e9f964a520736527e3;2018-08-26 18:27:00-04:00;27.4;0.0;15.3;-1;Overcast;1
145239;5332cf73498e629c35c73d15;2018-08-26 18:29:00-04:00;27.4;0.0;15.3;-1;Overcast;1
