trail_id,user_id,num_poi,poi_id,timestamp,rating,temp,precip,windspeed,preciptype,conditions
2237149,133914,poi_7,5424e618498e8b3461c577e2,2018-03-04T03:44:00,-1.0,20.8,0.0,22.6,NaN,Clear
2185882,130486,poi_1,55703271498ed29ef5314756,2018-02-22T19:57:00,-1.0,1.9,0.0,5.6,NaN,Overcast
2185882,130486,poi_2,5a7554af31fd143b2f4fd851,2018-02-22T21:12:00,7.5,1.9,0.0,9.4,NaN,Overcast
2185882,130486,poi_3,4b5c1434f964a520722329e3,2018-02-22T21:35:00,5.3,1.9,0.0,11.0,NaN,Overcast
2185882,130486,poi_4,4b643095f964a5204ba32ae3,2018-02-23T03:27:00,8.1,5.4,0.0,9.3,NaN,Partially cloudy
3646161,320958,poi_1,4b62a048f964a520454d2ae3,2018-02-22T19:56:00,6.7,1.9,0.0,5.6,NaN,Overcast
3646161,320958,poi_2,4df5d8cafa76abc3d87470ec,2018-02-22T21:31:00,5.6,1.9,0.0,11.0,NaN,Overcast
3646161,320958,poi_3,54826fb0498eb80c2a5d1426,2018-02-22T22:24:00,8.7,1.9,0.0,11.0,NaN,Overcast
3646161,320958,poi_4,5343c9a4498e2ebcbb7f250a,2018-02-23T00:59:00,-1.0,2.9,0.0,9.5,NaN,Overcast
3646161,320958,poi_5,4b54ea63f964a520efd227e3,2018-02-23T01:28:00,8.3,2.9,0.0,9.5,NaN,Overcast
1530603,82967,poi_1,4dba99074b22153e34b5e5cc,2018-02-22T19:56:00,5.5,1.9,0.0,5.6,NaN,Overcast
1530603,82967,poi_2,56fe5ddb498e23a2cdb3ea9c,2018-02-23T03:51:00,-1.0,5.7,0.0,7.6,NaN,Partially cloudy
1530603,82967,poi_3,5610dbd7498e24d06d046bfa,2018-02-23T06:38:00,8.6,7.4,0.0,5.4,NaN,Partially cloudy
1530603,82967,poi_4,4bd1bb5c462cb71357b3da07,2018-02-23T09:53:00,-1.0,4.0,0.0,3.6,NaN,Clear
751445,36984,poi_1,4b546d80f964a520e8ba27e3,2018-02-22T19:40:00,7.8,1.9,0.0,5.6,NaN,Overcast
751445,36984,poi_2,4dbe8dccf7b1ab37dd8ede9f,2018-02-23T01:13:00,5.4,2.9,0.0,9.5,NaN,Overcast
751445,36984,poi_3,4bd2a3f9b221c9b63120d8d0,2018-02-23T03:31:00,6.7,5.7,0.0,7.6,NaN,Partially cloudy
751445,36984,poi_4,4c2a0323783d9c74e49e8f6b,2018-02-23T06:23:00,-1.0,7.2,0.0,9.2,NaN,Partially cloudy
974016,48540,poi_1,4b269340f964a520c27d24e3,2018-02-22T19:39:00,-1.0,1.9,0.0,5.6,NaN,Overcast
974016,48540,poi_2,4b72754af964a520727b2de3,2018-02-23T00:05:00,-1.0,2.4,0.482,9.5,rain,"Rain, Overcast"
974016,48540,poi_3,4be108fbd816c928f433efd9,2018-02-23T00:26:00,7.8,2.4,0.482,9.5,rain,"Rain, Overcast"
974016,48540,poi_4,4b72754af964a520727b2de3,2018-02-23T03:52:00,-1.0,5.7,0.0,7.6,NaN,Partially cloudy
1158259,58488,poi_1,4b78c1cef964a52009e12ee3,2018-02-22T19:25:00,7.1,1.9,0.0,9.5,NaN,Overcast
1158259,58488,poi_2,4b558306f964a5201be627e3,2018-02-22T19:53:00,-1.0,1.9,0.0,5.6,NaN,Overcast
1158259,58488,poi_3,4b4122c2f964a520d6c125e3,2018-02-22T20:05:00,-1.0,1.9,0.0,5.6,NaN,Overcast
1158259,58488,poi_4,4b5d21a0f964a520db5329e3,2018-02-22T20:21:00,8.5,1.9,0.0,5.6,NaN,Overcast
1158259,58488,poi_5,4b72772ef964a520ac7b2de3,2018-02-22T23:53:00,-1.0,2.4,0.482,9.5,rain,"Rain, Overcast"
1404588,75089,poi_1,4be4eba82468c928bb8aff42,2018-02-22T19:21:00,-1.0,1.9,0.0,9.5,NaN,Overcast
1404588,75089,poi_2,546688fa498efb616379c044,2018-02-22T19:36:00,7.7,1.9,0.0,5.6,NaN,Overcast
1404588,75089,poi_3,53faee7e498e70ab36714b85,2018-02-22T22:14:00,8.3,1.9,0.0,11.0,NaN,Overcast
1404588,75089,poi_4,4b55c87ff964a520cbef27e3,2018-02-23T05:08:00,8.5,6.4,0.0,9.3,NaN,Partially cloudy
1409572,75401,poi_1,4c012511cf3aa593b980ccb0,2018-02-22T19:09:00,-1.0,1.9,0.0,9.5,NaN,Overcast
1409572,75401,poi_2,4bb716682ea195212f8aac2f,2018-02-23T01:16:00,-1.0,2.9,0.0,9.5,NaN,Overcast
1409572,75401,poi_3,518754d9498e1a1f795f516b,2018-02-23T01:24:00,-1.0,2.9,0.0,9.5,NaN,Overcast
1409572,75401,poi_4,4b080ca6f964a520e80223e3,2018-02-23T02:30:00,5.4,4.6,0.0,5.8,NaN,Overcast
1409572,75401,poi_5,56dff8d5498e893a8944727e,2018-02-23T02:38:00,-1.0,5.4,0.0,9.3,NaN,Partially cloudy
2328379,141365,poi_1,4bd01f4477b29c74032d8a82,2018-02-22T19:04:00,-1.0,1.9,0.0,9.5,NaN,Overcast
2328379,141365,poi_2,4b5fccd2f964a52037cd29e3,2018-02-22T19:14:00,9.2,1.9,0.0,9.5,NaN,Overcast
2328379,141365,poi_3,5a280bc0e185f34584befc75,2018-02-22T21:48:00,8.8,1.9,0.0,11.0,NaN,Overcast
2328379,141365,poi_4,4d379456b8d5a090688dfe1f,2018-02-22T22:29:00,6.2,1.9,0.0,11.0,NaN,Overcast
2103688,125237,poi_1,4b42a9c9f964a5206dd825e3,2018-02-22T18:43:00,5.7,1.9,0.0,9.5,NaN,Overcast
2103688,125237,poi_2,4b0587b2f964a52041a022e3,2018-02-22T19:09:00,8.6,1.9,0.0,9.5,NaN,Overcast
2103688,125237,poi_3,58229442936f0275ac6491a3,2018-02-22T22:40:00,6.2,2.1,0.002,7.7,rain,"Rain, Overcast"
2103688,125237,poi_4,4b5983faf964a520ca8a28e3,2018-02-23T00:10:00,8.1,2.4,0.482,9.5,rain,"Rain, Overcast"
2103688,125237,poi_5,4b0587a6f964a5203d9e22e3,2018-02-23T00:20:00,7.1,2.4,0.482,9.5,rain,"Rain, Overcast"
2103688,125237,poi_6,53117996498e240905091509,2018-02-23T01:05:00,-1.0,2.9,0.0,9.5,NaN,Overcast
2103688,125237,poi_7,4b38b418f964a520914f25e3,2018-02-23T02:09:00,5.6,4.6,0.0,5.8,NaN,Overcast
2103688,125237,poi_8,57a80c95498ec1f9ef3590a3,2018-02-23T04:26:00,7.2,5.7,0.0,7.6,NaN,Partially cloudy
2965119,212557,poi_1,4bb2be282397b713f57737b3,2018-02-22T18:41:00,7.3,1.9,0.0,9.5,NaN,Overcast
2965119,212557,poi_2,4b52ff05f964a5202b8c27e3,2018-02-23T01:23:00,-1.0,2.9,0.0,9.5,NaN,Overcast
2965119,212557,poi_3,4bc83be50050b713adfdb93b,2018-02-23T02:22:00,7.2,4.6,0.0,5.8,NaN,Overcast
2965119,212557,poi_4,4b243a7df964a520356424e3,2018-02-23T04:53:00,6.5,6.4,0.0,9.3,NaN,Partially cloudy
1531482,83027,poi_1,4b72772ef964a520ac7b2de3,2018-02-22T18:35:00,-1.0,1.9,0.0,9.5,NaN,Overcast
1531482,83027,poi_2,4b340afff964a5204b2425e3,2018-02-22T18:55:00,-1.0,1.9,0.0,9.5,NaN,Overcast
1531482,83027,poi_3,4b67a79df964a520ac592be3,2018-02-22T19:03:00,-1.0,1.9,0.0,9.5,NaN,Overcast
1531482,83027,poi_4,4b62509bf964a520c6412ae3,2018-02-23T00:45:00,7.4,2.9,0.0,9.5,NaN,Overcast
1531482,83027,poi_5,4b340afff964a5204b2425e3,2018-02-23T01:44:00,-1.0,4.6,0.0,5.8,NaN,Overcast
1088201,54414,poi_1,55080295498e45916a583b75,2018-02-22T18:09:00,7.8,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
1088201,54414,poi_2,57c9946d498ec171ba858e0c,2018-02-23T00:43:00,6.5,2.9,0.0,9.5,NaN,Overcast
1088201,54414,poi_3,4b565633f964a5200b0c28e3,2018-02-23T01:43:00,-1.0,4.6,0.0,5.8,NaN,Overcast
1088201,54414,poi_4,580b2e8738fab6b0e17c440e,2018-02-23T01:52:00,6.7,4.6,0.0,5.8,NaN,Overcast
661418,32522,poi_1,50ee3658e4b033522705dfe6,2018-02-22T18:06:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
661418,32522,poi_2,4b556e38f964a5201ae427e3,2018-02-23T01:20:00,7.2,2.9,0.0,9.5,NaN,Overcast
661418,32522,poi_3,4b19f7c2f964a5209de623e3,2018-02-23T01:36:00,5.8,4.6,0.0,5.8,NaN,Overcast
661418,32522,poi_4,53f160ed498e27814c616d58,2018-02-23T02:51:00,8.9,5.4,0.0,9.3,NaN,Partially cloudy
688683,33774,poi_1,4c296a23fe6e2d7f33e2543c,2018-02-22T17:59:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
688683,33774,poi_2,4d704ccf766da1436a3a4cad,2018-02-22T23:03:00,-1.0,2.1,0.002,7.7,rain,"Rain, Overcast"
688683,33774,poi_3,4b09f56cf964a520632023e3,2018-02-22T23:13:00,8.4,2.1,0.002,7.7,rain,"Rain, Overcast"
688683,33774,poi_4,4b5bb41df964a520111129e3,2018-02-22T23:53:00,8.1,2.4,0.482,9.5,rain,"Rain, Overcast"
877564,43633,poi_1,4b30b5b8f964a52015fb24e3,2018-02-22T17:40:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
877564,43633,poi_2,52d77a0c498eba698817c6aa,2018-02-22T20:23:00,-1.0,1.9,0.0,5.6,NaN,Overcast
877564,43633,poi_3,4bcaae810687ef3ba792dccc,2018-02-22T23:29:00,-1.0,2.1,0.002,7.7,rain,"Rain, Overcast"
877564,43633,poi_4,520a00b111d287594ac1a26e,2018-02-23T04:18:00,6.9,5.7,0.0,7.6,NaN,Partially cloudy
1498128,81126,poi_1,557663b3498eb254a792b251,2018-02-22T17:40:00,7.9,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
1498128,81126,poi_2,4b19f837f964a520a2e623e3,2018-02-23T00:16:00,6.9,2.4,0.482,9.5,rain,"Rain, Overcast"
1498128,81126,poi_3,4b556c7ef964a520f5e327e3,2018-02-23T00:21:00,9.2,2.4,0.482,9.5,rain,"Rain, Overcast"
1498128,81126,poi_4,4be65c22cf200f476a8b143c,2018-02-23T00:24:00,9.2,2.4,0.482,9.5,rain,"Rain, Overcast"
3736783,335976,poi_1,4b62a048f964a520454d2ae3,2018-02-22T17:39:00,6.7,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
3736783,335976,poi_2,4b55d59ff964a52011f227e3,2018-02-22T17:59:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
3736783,335976,poi_3,4b54ea63f964a520efd227e3,2018-02-22T18:13:00,8.3,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
3736783,335976,poi_4,4c0dd208336220a1815bcb77,2018-02-22T19:50:00,-1.0,1.9,0.0,5.6,NaN,Overcast
3736783,335976,poi_5,4c0addb2ffb8c9b63e626c61,2018-02-22T20:00:00,-1.0,1.9,0.0,5.6,NaN,Overcast
3736783,335976,poi_6,4b6fcc15f964a520f0fc2ce3,2018-02-22T20:16:00,7.3,1.9,0.0,5.6,NaN,Overcast
3736783,335976,poi_7,4b56c8a7f964a520271b28e3,2018-02-22T20:24:00,6.6,1.9,0.0,5.6,NaN,Overcast
2045711,121416,poi_1,4b19f917f964a520abe623e3,2018-02-22T17:38:00,7.8,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
2045711,121416,poi_2,4b0587a6f964a5203d9e22e3,2018-02-22T19:22:00,7.1,1.9,0.0,9.5,NaN,Overcast
2045711,121416,poi_3,4b568ffef964a520411528e3,2018-02-22T19:35:00,5.2,1.9,0.0,5.6,NaN,Overcast
2045711,121416,poi_4,4c271e57c11dc9b6b11f2a24,2018-02-23T03:43:00,6.0,5.7,0.0,7.6,NaN,Partially cloudy
3731412,335090,poi_1,56deb2e3cd10bb2f76f75c35,2018-02-22T17:32:00,7.7,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
3731412,335090,poi_2,4e86aed7550375b2374631e5,2018-02-22T17:49:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
3731412,335090,poi_3,4b30afd1f964a520e4fa24e3,2018-02-22T18:35:00,5.6,1.9,0.0,9.5,NaN,Overcast
3731412,335090,poi_4,4b5ecbf5f964a520fd9829e3,2018-02-22T18:56:00,5.6,1.9,0.0,9.5,NaN,Overcast
3731412,335090,poi_5,4b63eb4ff964a52015972ae3,2018-02-22T19:19:00,6.2,1.9,0.0,9.5,NaN,Overcast
3731412,335090,poi_6,4b698ab2f964a520aba62be3,2018-02-22T20:31:00,-1.0,1.9,0.0,9.4,NaN,Overcast
3731412,335090,poi_7,4b5ecbf5f964a520fd9829e3,2018-02-22T20:48:00,5.6,1.9,0.0,9.4,NaN,Overcast
3579626,310134,poi_1,4b67a5c4f964a52069592be3,2018-02-22T17:31:00,7.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
3579626,310134,poi_2,4b8a129cf964a520b15e32e3,2018-02-22T17:36:00,6.4,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
3579626,310134,poi_3,4b63ee18f964a52085972ae3,2018-02-22T20:30:00,-1.0,1.9,0.0,5.6,NaN,Overcast
3579626,310134,poi_4,4b093eeff964a520e51423e3,2018-02-22T22:25:00,6.7,1.9,0.0,11.0,NaN,Overcast
3579626,310134,poi_5,4b19f917f964a520abe623e3,2018-02-22T22:55:00,7.8,2.1,0.002,7.7,rain,"Rain, Overcast"
3579626,310134,poi_6,4b910292f964a520e79e33e3,2018-02-22T22:58:00,8.3,2.1,0.002,7.7,rain,"Rain, Overcast"
640921,31642,poi_1,4c0791ee8b4520a1ab0d8797,2018-02-22T17:29:00,5.6,1.9,0.0,11.2,NaN,Overcast
640921,31642,poi_2,4d0da48cf393224bdfd41dee,2018-02-23T00:59:00,-1.0,2.9,0.0,9.5,NaN,Overcast
640921,31642,poi_3,4b9b7e6df964a520f20a36e3,2018-02-23T01:42:00,-1.0,4.6,0.0,5.8,NaN,Overcast
640921,31642,poi_4,4b63df47f964a5202b952ae3,2018-02-23T04:47:00,7.4,6.4,0.0,9.3,NaN,Partially cloudy
2435827,151925,poi_1,4b19f917f964a520abe623e3,2018-02-22T17:21:00,7.8,1.9,0.0,11.2,NaN,Overcast
2435827,151925,poi_2,54cef3d4498ed2bdfc6f07a7,2018-02-22T17:41:00,6.3,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
2435827,151925,poi_3,4bff98d8ca1920a1f6faec81,2018-02-22T18:07:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
2435827,151925,poi_4,51494c9ce4b072d7d84d26de,2018-02-22T18:29:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
1557789,84544,poi_1,4b792714f964a52018ed2ee3,2018-02-22T17:20:00,7.6,1.9,0.0,11.2,NaN,Overcast
1557789,84544,poi_2,4b30b5b8f964a52015fb24e3,2018-02-22T18:00:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
1557789,84544,poi_3,4b19f917f964a520abe623e3,2018-02-22T20:46:00,7.8,1.9,0.0,9.4,NaN,Overcast
1557789,84544,poi_4,4b910292f964a520e79e33e3,2018-02-22T21:05:00,8.3,1.9,0.0,9.4,NaN,Overcast
2173286,129690,poi_1,4b62a048f964a520454d2ae3,2018-02-22T17:16:00,6.7,1.9,0.0,11.2,NaN,Overcast
2173286,129690,poi_2,4b54245bf964a52019b327e3,2018-02-22T17:25:00,5.2,1.9,0.0,11.2,NaN,Overcast
2173286,129690,poi_3,4bc2b5812a89ef3b8429f488,2018-02-22T19:11:00,-1.0,1.9,0.0,9.5,NaN,Overcast
2173286,129690,poi_4,4d1fc815bdd7a093d53ee8ce,2018-02-22T19:35:00,-1.0,1.9,0.0,5.6,NaN,Overcast
1790566,101817,poi_1,4b6e3e46f964a520e2b32ce3,2018-02-22T17:14:00,5.7,1.9,0.0,11.2,NaN,Overcast
1790566,101817,poi_2,4b79d086f964a520de132fe3,2018-02-22T17:24:00,-1.0,1.9,0.0,11.2,NaN,Overcast
1790566,101817,poi_3,4b752765f964a52068ff2de3,2018-02-22T17:41:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
1790566,101817,poi_4,4b2ef5adf964a520bce824e3,2018-02-22T17:59:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
1790566,101817,poi_5,57e613a3498e947107dc1d4d,2018-02-22T21:49:00,-1.0,1.9,0.0,11.0,NaN,Overcast
1790566,101817,poi_6,4b6a97d2f964a520a6d92be3,2018-02-22T22:28:00,-1.0,1.9,0.0,11.0,NaN,Overcast
1790566,101817,poi_7,4b612ca0f964a520fa0b2ae3,2018-02-22T22:40:00,8.3,2.1,0.002,7.7,rain,"Rain, Overcast"
1790566,101817,poi_8,4b5ab7bff964a520eed128e3,2018-02-22T22:52:00,8.5,2.1,0.002,7.7,rain,"Rain, Overcast"
1790566,101817,poi_9,4b59843ff964a520da8a28e3,2018-02-22T22:57:00,7.5,2.1,0.002,7.7,rain,"Rain, Overcast"
1790566,101817,poi_10,4ce62908595cb1f75ac4ba14,2018-02-22T23:06:00,5.9,2.1,0.002,7.7,rain,"Rain, Overcast"
1790566,101817,poi_11,4ce5d291f1912d4373d5bf09,2018-02-22T23:09:00,6.3,2.1,0.002,7.7,rain,"Rain, Overcast"
1790566,101817,poi_12,4b5bab10f964a520e00e29e3,2018-02-23T02:52:00,5.9,5.4,0.0,9.3,NaN,Partially cloudy
1790566,101817,poi_13,4b9b0e62f964a52043ef35e3,2018-02-23T03:06:00,-1.0,5.4,0.0,9.3,NaN,Partially cloudy
1386706,74100,poi_1,4b67a5c4f964a52069592be3,2018-02-22T17:12:00,7.0,1.9,0.0,11.2,NaN,Overcast
1386706,74100,poi_2,5812c26138fabce1c849b7dd,2018-02-22T17:31:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
1386706,74100,poi_3,501a8e9816480bd86f54d0f5,2018-02-22T18:59:00,6.7,1.9,0.0,9.5,NaN,Overcast
1386706,74100,poi_4,4bee95162c082d7f1d8f3042,2018-02-22T19:44:00,-1.0,1.9,0.0,5.6,NaN,Overcast
1386706,74100,poi_5,4b243a7df964a520356424e3,2018-02-22T21:36:00,6.5,1.9,0.0,11.0,NaN,Overcast
2452695,153194,poi_1,4b557b9ff964a52072e527e3,2018-02-22T16:36:00,7.9,1.9,0.0,11.2,NaN,Overcast
2452695,153194,poi_2,4fa3574a121df8dabaf60d8b,2018-02-22T22:06:00,6.2,1.9,0.0,11.0,NaN,Overcast
2452695,153194,poi_3,4e5466d845dd5c591f4a1f09,2018-02-22T22:44:00,-1.0,2.1,0.002,7.7,rain,"Rain, Overcast"
2452695,153194,poi_4,4b568ffef964a520411528e3,2018-02-22T23:46:00,5.2,2.4,0.482,9.5,rain,"Rain, Overcast"
2452695,153194,poi_5,4cc2ac887ed8ef3bd56412a0,2018-02-23T00:12:00,7.8,2.4,0.482,9.5,rain,"Rain, Overcast"
2452695,153194,poi_6,4b0587a6f964a5203e9e22e3,2018-02-23T04:04:00,7.9,5.7,0.0,7.6,NaN,Partially cloudy
2452695,153194,poi_7,4b7e73c3f964a5209ced2fe3,2018-02-23T04:44:00,-1.0,6.4,0.0,9.3,NaN,Partially cloudy
928767,46320,poi_1,4b5a4723f964a5209eb928e3,2018-02-22T16:28:00,6.4,2.2,0.0,11.3,NaN,Overcast
928767,46320,poi_2,4fa3574a121df8dabaf60d8b,2018-02-22T16:49:00,6.2,1.9,0.0,11.2,NaN,Overcast
928767,46320,poi_3,4b72504af964a52081772de3,2018-02-22T17:08:00,5.8,1.9,0.0,11.2,NaN,Overcast
928767,46320,poi_4,4b55639ff964a52018e327e3,2018-02-22T17:31:00,8.8,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
928767,46320,poi_5,56ee0b8c498e65af13fdb2e9,2018-02-22T17:55:00,8.5,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
928767,46320,poi_6,4b67ea21f964a520ee602be3,2018-02-22T18:33:00,8.5,1.9,0.0,9.5,NaN,Overcast
928767,46320,poi_7,4b72ab90f964a5200f832de3,2018-02-22T22:07:00,5.7,1.9,0.0,11.0,NaN,Overcast
928767,46320,poi_8,4c0064038c1076b095192071,2018-02-22T22:20:00,-1.0,1.9,0.0,11.0,NaN,Overcast
928767,46320,poi_9,4cb139ed562d224bf38b1d88,2018-02-22T23:50:00,5.3,2.4,0.482,9.5,rain,"Rain, Overcast"
682440,33503,poi_1,4b5fe880f964a52062d029e3,2018-02-22T16:27:00,-1.0,2.2,0.0,11.3,NaN,Overcast
682440,33503,poi_2,4bcc2013511f95218080b2c7,2018-02-22T18:34:00,-1.0,1.9,0.0,9.5,NaN,Overcast
682440,33503,poi_3,4b584f93f964a520235228e3,2018-02-22T23:42:00,6.7,2.4,0.482,9.5,rain,"Rain, Overcast"
682440,33503,poi_4,4e3511ee483bf3839a2b1be8,2018-02-22T23:56:00,5.5,2.4,0.482,9.5,rain,"Rain, Overcast"
2044503,121330,poi_1,4ec0d5979911a2ec5c6cdda6,2018-02-22T16:15:00,6.1,2.2,0.0,11.3,NaN,Overcast
2044503,121330,poi_2,4b38b418f964a520914f25e3,2018-02-22T16:34:00,5.6,1.9,0.0,11.2,NaN,Overcast
2044503,121330,poi_3,4b654245f964a520e3ea2ae3,2018-02-22T23:30:00,-1.0,2.1,0.002,7.7,rain,"Rain, Overcast"
2044503,121330,poi_4,4b72ab90f964a5200f832de3,2018-02-23T01:49:00,5.7,4.6,0.0,5.8,NaN,Overcast
1961485,113708,poi_1,4b5fd430f964a5201fce29e3,2018-02-22T16:13:00,4.8,2.2,0.0,11.3,NaN,Overcast
1961485,113708,poi_2,595c642f0881584931f162cc,2018-02-22T18:25:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
1961485,113708,poi_3,56a2498838fa57be61727fba,2018-02-22T21:14:00,-1.0,1.9,0.0,9.4,NaN,Overcast
1961485,113708,poi_4,4eefc6689a52cecf4234fe14,2018-02-23T02:03:00,-1.0,4.6,0.0,5.8,NaN,Overcast
826778,40833,poi_1,4b7e431af964a520a7e72fe3,2018-02-22T16:08:00,8.2,2.2,0.0,11.3,NaN,Overcast
826778,40833,poi_2,4e0db092cc3fffc1d3a2bf4c,2018-02-22T19:42:00,7.3,1.9,0.0,5.6,NaN,Overcast
826778,40833,poi_3,4b62b1dbf964a5204f4f2ae3,2018-02-22T20:15:00,8.3,1.9,0.0,5.6,NaN,Overcast
826778,40833,poi_4,4c9db7d30df79c742980191a,2018-02-23T01:20:00,-1.0,2.9,0.0,9.5,NaN,Overcast
2380305,147152,poi_1,4b4487c9f964a5201ef625e3,2018-02-22T16:00:00,-1.0,2.2,0.0,11.3,NaN,Overcast
2380305,147152,poi_2,4b8494bcf964a520c23c31e3,2018-02-22T16:06:00,-1.0,2.2,0.0,11.3,NaN,Overcast
2380305,147152,poi_3,4ee2dd836d868c05504a8899,2018-02-22T16:58:00,-1.0,1.9,0.0,11.2,NaN,Overcast
2380305,147152,poi_4,4bbaae1bcf2fc9b60ee1a102,2018-02-22T17:35:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
2380305,147152,poi_5,557a7271498ec5c4a6f98ba4,2018-02-22T19:26:00,-1.0,1.9,0.0,9.5,NaN,Overcast
2380305,147152,poi_6,4b42a9c9f964a5206dd825e3,2018-02-23T02:43:00,5.7,5.4,0.0,9.3,NaN,Partially cloudy
1772096,100610,poi_1,4b73502df964a52001a82de3,2018-02-22T15:52:00,-1.0,2.2,0.0,11.3,NaN,Overcast
1772096,100610,poi_2,4b57cb7cf964a5208b4128e3,2018-02-22T16:07:00,8.9,2.2,0.0,11.3,NaN,Overcast
1772096,100610,poi_3,4d79840015958cfaebef0f25,2018-02-22T18:29:00,-1.0,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
1772096,100610,poi_4,4b58295af964a520924c28e3,2018-02-22T19:14:00,7.8,1.9,0.0,9.5,NaN,Overcast
1772096,100610,poi_5,4b7775a0f964a520bf9b2ee3,2018-02-22T21:02:00,8.5,1.9,0.0,9.4,NaN,Overcast
1772096,100610,poi_6,4b835454f964a520ad0231e3,2018-02-22T23:20:00,4.8,2.1,0.002,7.7,rain,"Rain, Overcast"
3492056,295710,poi_1,4b0587a6f964a5203e9e22e3,2018-02-22T15:45:00,7.9,2.2,0.0,11.3,NaN,Overcast
3492056,295710,poi_2,4fa3574a121df8dabaf60d8b,2018-02-22T15:56:00,6.2,2.2,0.0,11.3,NaN,Overcast
3492056,295710,poi_3,4b5ab7bff964a520eed128e3,2018-02-22T16:10:00,8.5,2.2,0.0,11.3,NaN,Overcast
3492056,295710,poi_4,4b62b1dbf964a5204f4f2ae3,2018-02-22T16:25:00,8.3,2.2,0.0,11.3,NaN,Overcast
3492056,295710,poi_5,4b612ca0f964a520fa0b2ae3,2018-02-22T16:31:00,8.3,1.9,0.0,11.2,NaN,Overcast
3492056,295710,poi_6,4d61df5aef378cfa849990a6,2018-02-22T17:40:00,7.9,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
733554,36078,poi_1,5a3658d52e26801bc790ff07,2018-02-22T15:04:00,5.6,2.4,0.0,12.9,NaN,Overcast
733554,36078,poi_2,4b59457df964a5208e8328e3,2018-02-22T15:24:00,5.4,2.4,0.0,12.9,NaN,Overcast
733554,36078,poi_3,57bf37df498e4272a5707d4e,2018-02-22T16:32:00,8.3,1.9,0.0,11.2,NaN,Overcast
733554,36078,poi_4,57c2a7c9498eefb230aed6c2,2018-02-22T16:40:00,-1.0,1.9,0.0,11.2,NaN,Overcast
733554,36078,poi_5,4b9b4910f964a52052fe35e3,2018-02-22T17:47:00,7.8,1.9,0.002,7.7,"rain,snow","Snow, Rain, Overcast"
733554,36078,poi_6,59156e2ad7627e2b6b071cbc,2018-02-22T22:47:00,8.3,2.1,0.002,7.7,rain,"Rain, Overcast"
733554,36078,poi_7,4b17d66cf964a520b7c823e3,2018-02-22T23:35:00,6.2,2.4,0.482,9.5,rain,"Rain, Overcast"
733554,36078,poi_8,4b6e158ff964a5204aa92ce3,2018-02-22T23:47:00,7.5,2.4,0.482,9.5,rain,"Rain, Overcast"
733554,36078,poi_9,4b6c0307f964a5208c1f2ce3,2018-02-23T03:42:00,6.5,5.7,0.0,7.6,NaN,Partially cloudy
671879,32991,poi_1,4b8e60d3f964a520d61f33e3,2018-02-22T14:54:00,-1.0,2.4,0.0,12.9,NaN,Overcast
671879,32991,poi_2,4b0587a0f964a520459d22e3,2018-02-22T21:56:00,8.0,1.9,0.0,11.0,NaN,Overcast
671879,32991,poi_3,5180929e498e79c2c5b80f20,2018-02-22T22:24:00,5.1,1.9,0.0,11.0,NaN,Overcast
671879,32991,poi_4,4ba78464f964a520da9939e3,2018-02-23T00:39:00,5.6,2.9,0.0,9.5,NaN,Overcast
671879,32991,poi_5,4fc34729e4b06f6d23dde213,2018-02-23T04:31:00,-1.0,6.4,0.0,9.3,NaN,Partially cloudy
539081,26566,poi_1,4b0587a6f964a5203d9e22e3,2018-02-22T14:49:00,7.1,2.4,0.0,12.9,NaN,Overcast
539081,26566,poi_2,595db7f1f0ca9504a2161385,2018-02-22T20:18:00,-1.0,1.9,0.0,5.6,NaN,Overcast
