trail_id;user_id;venue_id;timestamp;temp;precip;windspeed;preciptype;conditions
402977;19757;4bc24023461576b056237d32;2017-11-12 19:32:00-05:00;6.3;0.0;2.6;;Partially cloudy
402977;19757;4b6b5abff964a520fb022ce3;2017-11-12 19:41:00-05:00;6.3;0.0;2.6;;Partially cloudy
402977;19757;515abd65e4b08eda86b30e6e;2017-11-12 21:22:00-05:00;6.2;0.0;4.8;;Partially cloudy
403096;19761;4165d880f964a5207e1d1fe3;2017-10-21 11:12:00-04:00;19.8;0.0;3.3;;Clear
403122;19761;507f06e9e4b0d2368fcbada4;2017-12-22 22:30:00-05:00;5.4;0.0;15.4;;Partially cloudy
403394;19772;5787b68e498efcabbebba4f8;2018-01-07 20:43:00-05:00;-7.8;0.0;13.0;;Overcast
403394;19772;4abe7f9ef964a520068e20e3;2018-01-07 21:50:00-05:00;-8.2;0.0;14.8;;Partially cloudy
403396;19772;5418490f498e4d3bb75c7bcc;2018-01-09 18:31:00-05:00;3.7;0.0;20.5;;Clear
403398;19772;4f53d65de4b0b589399898a1;2018-01-13 16:03:00-05:00;-0.4;0.0;19.3;;Clear
404295;19816;548bafcf498e0c4238d87fe8;2018-01-29 01:10:00-05:00;7.1;0.0;9.0;;Partially cloudy
404298;19816;4eb90d85722e09311d356915;2018-02-10 20:19:00-05:00;7.0;3.755;6.8;rain;Rain, Overcast
404299;19816;4bc72ae7af07a593909c7e2d;2018-02-24 17:21:00-05:00;8.5;0.248;13.2;rain;Rain, Overcast
404299;19816;54aed577498ee5fc196739f7;2018-02-24 17:28:00-05:00;8.5;0.248;13.2;rain;Rain, Overcast
404299;19816;49ff62f9f964a52013701fe3;2018-02-24 20:10:00-05:00;8.3;0.0;1.2;;Overcast
404539;19821;57c43c98498e2696b402a527;2018-06-22 14:43:00-04:00;23.1;0.0;10.1;;Partially cloudy
406295;19903;4e6a4045b993d5439f253b45;2018-03-05 15:32:00-05:00;5.7;0.0;16.2;;Overcast
406295;19903;4a623abff964a52071c31fe3;2018-03-05 16:31:00-05:00;5.7;0.0;16.0;;Overcast
406295;19903;4eb90d85722e09311d356915;2018-03-05 16:49:00-05:00;5.7;0.0;16.0;;Overcast
415845;20326;509fd01de4b070da0a9d3c24;2017-12-06 17:28:00-05:00;5.9;0.0;22.6;;Partially cloudy
415845;20326;4a675deef964a52045c91fe3;2017-12-06 17:43:00-05:00;5.9;0.0;12.3;;Partially cloudy
415845;20326;42893400f964a52054231fe3;2017-12-06 18:44:00-05:00;5.7;0.0;14.8;;Partially cloudy
415845;20326;4a44cd95f964a5208fa71fe3;2017-12-06 19:46:00-05:00;5.1;0.0;13.2;;Partially cloudy
415847;20326;4b40cf3df964a5206bbb25e3;2017-12-08 16:05:00-05:00;3.0;0.0;5.6;;Partially cloudy
415847;20326;4b996536f964a520467835e3;2017-12-08 17:02:00-05:00;3.0;0.0;10.4;;Partially cloudy
415847;20326;59d2c4ec1f8ed658b1f4fb03;2017-12-08 17:36:00-05:00;2.5;0.0;13.4;;Overcast
420753;20580;45719c4bf964a520693e1fe3;2017-10-18 19:14:00-04:00;18.5;0.0;8.7;;Clear
420753;20580;42daf100f964a52035261fe3;2017-10-18 20:07:00-04:00;18.1;0.0;8.0;;Clear
420753;20580;528d0c85498e4ce54c3d7c2c;2017-10-18 20:13:00-04:00;18.1;0.0;8.0;;Clear
420753;20580;3fd66200f964a520d8e41ee3;2017-10-18 20:50:00-04:00;17.8;0.0;6.9;;Clear
420763;20580;4b08b795f964a5204b1123e3;2017-11-12 23:07:00-05:00;6.2;0.0;2.9;;Partially cloudy
422559;20673;59f38be7175562651c451266;2017-11-18 23:53:00-05:00;13.1;0.0;7.6;;Partially cloudy
422907;20688;553527eb498e43895e4c1805;2017-10-07 13:50:00-04:00;26.7;0.0;9.1;;Partially cloudy
422907;20688;585488d35804ea5d622e2bec;2017-10-07 15:34:00-04:00;24.6;0.0;12.0;;Partially cloudy
422909;20688;51bb9282498e56a7521f9983;2017-10-13 21:19:00-04:00;17.3;0.0;9.1;;Partially cloudy
422910;20688;57b08c2c498ef31f02f8fcb4;2017-10-14 17:59:00-04:00;21.5;0.0;1.2;;Partially cloudy
422916;20688;51bb9282498e56a7521f9983;2017-10-31 21:23:00-04:00;10.1;0.0;16.3;;Clear
422918;20688;51bb9282498e56a7521f9983;2017-11-02 22:12:00-04:00;18.5;0.0;4.6;;Partially cloudy
422926;20688;553527eb498e43895e4c1805;2017-11-18 14:49:00-05:00;10.4;0.028;11.9;rain;Rain, Partially cloudy
422933;20688;51bb9282498e56a7521f9983;2017-12-08 22:22:00-05:00;2.0;0.0;11.1;;Overcast
422934;20688;553527eb498e43895e4c1805;2017-12-09 16:21:00-05:00;-0.5;1.465;11.4;rain,snow;Snow, Rain, Overcast
422938;20688;553527eb498e43895e4c1805;2017-12-16 14:49:00-05:00;3.0;0.0;17.7;;Partially cloudy
422940;20688;51f0ff3a498ead51c8860c75;2017-12-20 23:11:00-05:00;2.0;0.0;12.7;;Partially cloudy
422942;20688;553527eb498e43895e4c1805;2017-12-23 14:54:00-05:00;7.3;0.0;1.2;;Overcast
422949;20688;553527eb498e43895e4c1805;2018-01-06 21:57:00-05:00;-13.2;0.0;23.8;;Clear
422950;20688;53b042cf498e396ed84d1344;2018-01-07 16:44:00-05:00;-8.2;0.0;11.7;;Partially cloudy
422950;20688;55103583498eed2d409b549a;2018-01-07 17:30:00-05:00;-8.2;0.0;11.7;;Partially cloudy
422954;20688;572926cecd10b412d636855d;2018-01-17 00:02:00-05:00;1.5;0.0;9.2;;Overcast
422962;20688;4a7ca51ff964a52012ed1fe3;2018-01-27 13:51:00-05:00;12.6;0.0;17.8;;Partially cloudy
422962;20688;49de7429f964a52053601fe3;2018-01-27 15:16:00-05:00;12.5;0.0;14.6;;Partially cloudy
422966;20688;4a7ca51ff964a52012ed1fe3;2018-02-03 15:46:00-05:00;-1.0;0.0;15.4;;Partially cloudy
422966;20688;5991933ec0f1632f70b55347;2018-02-03 18:10:00-05:00;-1.2;0.0;12.1;;Partially cloudy
422967;20688;59b4898de1f0aa6d9ec6d507;2018-02-04 17:03:00-05:00;3.9;0.367;6.7;rain;Rain, Overcast
422974;20688;5521c2ff498ebe2368634187;2018-02-16 23:15:00-05:00;3.1;0.0;22.7;;Clear
422980;20688;553527eb498e43895e4c1805;2018-02-26 12:27:00-05:00;8.4;0.0;7.7;;Partially cloudy
422993;20688;51bb9282498e56a7521f9983;2018-03-22 21:16:00-04:00;7.4;0.0;11.4;;Partially cloudy
422995;20688;4fd38a04e4b065401a9aaf88;2018-03-24 23:13:00-04:00;5.3;0.0;11.2;;Partially cloudy
423002;20688;553527eb498e43895e4c1805;2018-04-06 21:47:00-04:00;12.9;0.0;3.7;;Partially cloudy
425300;20809;55e1c16f498e3be4f7108cab;2017-10-04 15:54:00-04:00;23.6;0.0;21.3;;Clear
425996;20840;5602e4df498ec4005a607535;2018-01-26 21:35:00-05:00;1.1;0.0;13.6;;Clear
427691;20904;4abe7f9ef964a520068e20e3;2017-12-03 17:55:00-05:00;8.5;0.0;4.1;;Partially cloudy
431268;21100;4e01da4f22717718d3a196d1;2017-10-20 20:04:00-04:00;20.3;0.0;5.8;;Clear
431268;21100;4b6d9298f964a520607d2ce3;2017-10-20 22:28:00-04:00;17.9;0.0;3.8;;Clear
431290;21100;588251d3ac13691c90477561;2018-06-27 17:33:00-04:00;22.1;0.0;13.0;;Overcast
431290;21100;3fd66200f964a520c1e81ee3;2018-06-27 18:05:00-04:00;22.1;0.0;13.0;;Overcast
432492;21181;4b6b5abff964a520fb022ce3;2017-10-20 20:19:00-04:00;20.3;0.0;5.8;;Clear
432492;21181;4c90ef9757e5b60c584b5c1c;2017-10-20 21:53:00-04:00;17.9;0.0;3.8;;Clear
433184;21209;4bab56aff964a5209ea13ae3;2017-12-03 22:00:00-05:00;7.1;0.0;6.2;;Partially cloudy
433187;21209;524aeb0111d2ae4d1b1eea62;2018-02-17 20:13:00-05:00;0.6;2.456;4.1;rain,snow;Snow, Rain, Overcast
434826;21287;50d860c3e4b09e2e672abce3;2018-01-25 17:24:00-05:00;0.4;0.0;19.0;;Clear
440912;21570;42daf100f964a52035261fe3;2018-06-02 13:54:00-04:00;27.6;0.128;12.4;rain;Rain, Partially cloudy
440932;21570;4b1319b4f964a520189423e3;2018-09-17 21:12:00-04:00;24.1;0.0;16.9;;Partially cloudy
440932;21570;4165d880f964a5207e1d1fe3;2018-09-17 22:08:00-04:00;24.1;0.0;16.6;;Overcast
441140;21580;56d8c0f8498edb854f926e6a;2017-11-13 16:21:00-05:00;8.7;0.0;11.8;;Partially cloudy
441140;21580;581605b838faae96e66a8903;2017-11-13 18:55:00-05:00;6.4;0.0;12.1;;Clear
441705;21603;5547ffe8498ec8a2c668a412;2017-10-04 03:45:00-04:00;14.1;0.0;9.4;;Clear
441707;21603;5547ffe8498ec8a2c668a412;2017-10-05 12:33:00-04:00;26.8;0.0;12.9;;Partially cloudy
441707;21603;530cfc59498e616734984498;2017-10-05 20:28:00-04:00;25.4;0.0;14.1;;Partially cloudy
441708;21603;4a60ff5bf964a520a4c11fe3;2017-10-06 17:15:00-04:00;25.7;0.0;10.8;;Clear
442345;21626;4ba0e4e3f964a520498537e3;2018-05-06 20:00:00-04:00;15.0;0.0;7.9;;Overcast
443705;21709;5984eeb39be522744003dee5;2018-04-22 00:16:00-04:00;11.9;0.0;14.1;;Partially cloudy
443705;21709;4b55cd09f964a520acf027e3;2018-04-22 02:39:00-04:00;9.0;0.0;14.7;;Partially cloudy
444755;21789;59287ec99cadd905284e4052;2017-10-10 23:49:00-04:00;21.1;0.0;7.5;;Clear
444755;21789;59822ae4e97dfb6a1519825b;2017-10-10 23:55:00-04:00;21.1;0.0;7.5;;Clear
444756;21789;547495e7498e5a7d3d740f2d;2017-10-11 13:05:00-04:00;22.4;0.0;13.0;;Partially cloudy
444756;21789;58d160a5e309e1483f78f385;2017-10-11 14:20:00-04:00;23.8;0.0;13.6;;Partially cloudy
444756;21789;582e6365debdf603fff720ab;2017-10-11 22:18:00-04:00;18.5;0.0;17.2;;Partially cloudy
444757;21789;547495e7498e5a7d3d740f2d;2017-10-12 12:08:00-04:00;16.1;0.0;21.7;;Partially cloudy
444762;21789;593332f9123a1963f539daa0;2017-10-29 17:57:00-04:00;18.1;3.914;14.2;rain;Rain, Overcast
444763;21789;516dfc13498e616e4c78b107;2017-10-30 17:30:00-04:00;13.0;0.0;19.3;;Clear
444764;21789;570bffa8cd10a48a0f5d0cf3;2017-10-31 14:02:00-04:00;13.6;0.0;29.4;;Clear
445233;21826;5787b68e498efcabbebba4f8;2018-01-13 22:05:00-05:00;-6.1;0.0;14.9;;Clear
450157;22053;4eefd4506d86d722df8fd52e;2017-10-14 00:20:00-04:00;16.9;0.0;8.5;;Partially cloudy
450170;22053;431e2d80f964a52079271fe3;2018-03-04 02:23:00-05:00;4.5;0.0;22.7;;Overcast
450616;22077;4a8b0693f964a520350b20e3;2017-11-18 23:48:00-05:00;13.1;0.0;7.6;;Partially cloudy
450621;22077;4c154c9a77cea593c401d260;2017-12-19 18:54:00-05:00;12.1;0.0;19.0;;Partially cloudy
450624;22077;51fab1fb498eceabcac64d0a;2018-01-18 23:04:00-05:00;-3.2;0.0;12.0;;Clear
450625;22077;512a6086e4b023dd9c27e82d;2018-01-23 01:48:00-05:00;3.3;0.0;4.5;;Overcast
450628;22077;3fd66200f964a520d8f11ee3;2018-01-30 17:52:00-05:00;-0.7;0.0;29.2;;Overcast
450629;22077;42055e00f964a5206e1f1fe3;2018-02-02 22:39:00-05:00;-8.2;0.0;19.4;;Clear
450633;22077;4ebdba4e29c25ce5a107be6c;2018-02-24 00:07:00-05:00;5.8;0.0;11.4;;Overcast
450648;22077;3fd66200f964a52044e91ee3;2018-04-21 21:19:00-04:00;14.0;0.0;11.3;;Partially cloudy
450666;22077;49da4a35f964a5206f5e1fe3;2018-07-31 16:47:00-04:00;25.6;0.0;15.5;;Partially cloudy
455994;22330;53506fd9498ebca706a7c170;2017-12-19 03:02:00-05:00;7.9;0.0;7.0;;Overcast
456343;22352;509fd01de4b070da0a9d3c24;2017-12-24 22:24:00-05:00;3.2;0.0;19.3;;Overcast
456596;22364;4ae8906ef964a52071b021e3;2018-04-06 19:47:00-04:00;14.8;0.0;11.7;;Overcast
460083;22567;4db5fbfe43a1369cb5dc2a1f;2017-11-29 00:48:00-05:00;10.4;0.0;16.5;;Clear
460101;22567;3fd66200f964a520e6e81ee3;2018-03-30 03:21:00-04:00;8.6;0.0;2.5;;Partially cloudy
460111;22567;4d3f624e90f9224bef9ffc1d;2018-06-13 16:49:00-04:00;24.4;0.0;10.2;;Overcast
460111;22567;539f180f498e718f89bb5369;2018-06-13 21:24:00-04:00;24.9;0.0;10.6;;Partially cloudy
461228;22641;56c7640ccd104ef5361e0728;2017-10-11 16:14:00-04:00;22.3;0.0;16.3;;Partially cloudy
461228;22641;4a04ba93f964a52023721fe3;2017-10-11 21:15:00-04:00;19.2;0.0;10.5;;Overcast
461230;22641;4a04ba93f964a52023721fe3;2017-10-13 16:17:00-04:00;18.7;0.0;12.8;;Partially cloudy
461230;22641;49bc3b0af964a52020541fe3;2017-10-13 16:26:00-04:00;18.7;0.0;12.8;;Partially cloudy
461233;22641;4cd84a313ec4b1f763cdbd3f;2017-10-18 15:21:00-04:00;22.0;0.0;4.8;;Clear
461233;22641;4a04ba93f964a52023721fe3;2017-10-18 21:32:00-04:00;17.7;0.0;11.6;;Clear
461233;22641;49bc3b0af964a52020541fe3;2017-10-18 21:49:00-04:00;17.7;0.0;11.6;;Clear
461236;22641;4b252930f964a520266d24e3;2017-10-23 12:18:00-04:00;22.8;0.0;8.1;;Partially cloudy
461236;22641;4be32919660ec9287c4fcb3b;2017-10-23 13:54:00-04:00;23.2;0.0;18.8;;Partially cloudy
461238;22641;56c7640ccd104ef5361e0728;2017-10-30 16:10:00-04:00;12.7;0.0;13.8;;Clear
461239;22641;56c7640ccd104ef5361e0728;2017-11-03 16:08:00-04:00;23.2;0.0;15.2;;Partially cloudy
461248;22641;56c7640ccd104ef5361e0728;2017-11-20 17:13:00-05:00;7.4;0.0;18.4;;Partially cloudy
461256;22641;56c7640ccd104ef5361e0728;2017-12-02 17:08:00-05:00;8.0;0.0;5.4;;Partially cloudy
461258;22641;56c7640ccd104ef5361e0728;2017-12-04 17:10:00-05:00;9.0;0.0;12.8;;Partially cloudy
461259;22641;56c7640ccd104ef5361e0728;2017-12-06 17:09:00-05:00;5.9;0.0;22.6;;Partially cloudy
461263;22641;4b252930f964a520266d24e3;2017-12-11 17:10:00-05:00;4.1;0.0;3.9;;Partially cloudy
461264;22641;56c7640ccd104ef5361e0728;2017-12-12 17:22:00-05:00;6.4;0.0;19.2;;Partially cloudy
461265;22641;56c7640ccd104ef5361e0728;2017-12-14 17:10:00-05:00;-1.9;0.0;14.9;rain,snow;Clear
461266;22641;56c7640ccd104ef5361e0728;2017-12-16 17:11:00-05:00;3.5;0.0;18.2;;Overcast
461269;22641;4e7a3d3f775b9ed4d3854ca6;2017-12-29 17:25:00-05:00;-6.1;0.0;18.2;;Partially cloudy
461269;22641;4b52a06df964a5204e8427e3;2017-12-29 22:23:00-05:00;-7.7;0.0;13.4;;Clear
461276;22641;4e7a3d3f775b9ed4d3854ca6;2018-01-17 17:08:00-05:00;-1.4;0.0;18.0;rain,snow;Overcast
461276;22641;4a04ba93f964a52023721fe3;2018-01-17 22:49:00-05:00;-5.0;0.0;11.8;snow;Partially cloudy
461276;22641;4bcc638d68f976b06d7a6283;2018-01-17 23:29:00-05:00;-5.0;0.0;11.8;snow;Partially cloudy
461280;22641;56c7640ccd104ef5361e0728;2018-01-24 17:32:00-05:00;1.3;0.0;19.7;;Clear
461281;22641;4a04ba93f964a52023721fe3;2018-01-26 17:21:00-05:00;2.1;0.0;11.6;;Clear
461284;22641;56c7640ccd104ef5361e0728;2018-01-29 17:07:00-05:00;5.9;0.0;15.2;rain;Overcast
461285;22641;56c7640ccd104ef5361e0728;2018-01-30 17:25:00-05:00;0.1;0.0;21.1;;Overcast
461288;22641;4e7a3d3f775b9ed4d3854ca6;2018-02-02 17:15:00-05:00;-4.6;0.0;24.9;;Partially cloudy
461292;22641;4e7a3d3f775b9ed4d3854ca6;2018-02-08 17:35:00-05:00;-0.6;0.0;10.1;;Overcast
461294;22641;56c7640ccd104ef5361e0728;2018-02-12 17:09:00-05:00;6.8;0.0;17.5;;Partially cloudy
461295;22641;56c7640ccd104ef5361e0728;2018-02-13 17:16:00-05:00;1.1;0.0;12.0;;Partially cloudy
461296;22641;4bf8343f4a67c9285ffb24cf;2018-02-14 22:04:00-05:00;9.9;0.0;9.5;;Overcast
461297;22641;4e7a3d3f775b9ed4d3854ca6;2018-02-16 17:25:00-05:00;8.4;0.468;24.0;rain;Rain, Overcast
461299;22641;4a04ba93f964a52023721fe3;2018-02-18 20:43:00-05:00;4.3;0.0;4.2;;Clear
461301;22641;4bcc638d68f976b06d7a6283;2018-02-21 23:21:00-05:00;15.5;0.0;12.1;;Overcast
461305;22641;56c7640ccd104ef5361e0728;2018-03-05 17:25:00-05:00;5.7;0.0;16.0;;Overcast
461310;22641;56c7640ccd104ef5361e0728;2018-03-13 16:26:00-04:00;4.6;0.0;24.7;;Overcast
461313;22641;4e7a3d3f775b9ed4d3854ca6;2018-03-23 16:23:00-04:00;8.7;0.0;13.6;;Overcast
462143;22676;4ab04d91f964a520f86620e3;2017-10-04 13:55:00-04:00;23.5;0.0;12.2;;Clear
462143;22676;4ab27744f964a520486b20e3;2017-10-04 20:56:00-04:00;21.5;0.0;23.1;;Clear
462144;22676;4a561d04f964a52077b41fe3;2017-10-05 17:53:00-04:00;27.0;0.0;11.5;;Partially cloudy
462889;22727;4eb90d85722e09311d356915;2018-01-07 22:54:00-05:00;-8.3;0.0;20.4;;Partially cloudy
463628;22755;4ae8906ef964a52071b021e3;2018-02-19 14:09:00-05:00;8.5;0.0;10.9;;Overcast
463628;22755;49dcd4b4f964a520ad5f1fe3;2018-02-19 17:50:00-05:00;8.7;0.087;6.8;rain;Rain, Overcast
463690;22766;42893400f964a52054231fe3;2017-10-07 17:36:00-04:00;24.3;0.0;13.4;;Clear
463761;22773;3fd66200f964a520c7e61ee3;2017-10-18 23:09:00-04:00;17.5;0.0;12.6;;Clear
463761;22773;521cad4011d2a9c6e2c198ae;2017-10-19 00:14:00-04:00;16.6;0.0;10.7;;Clear
463790;22773;4a75edcff964a520b3e11fe3;2018-09-29 23:15:00-04:00;17.3;0.0;0.9;;Clear
463801;22775;577c4a4a498e2c214c8f57e1;2018-03-05 19:10:00-05:00;4.0;0.0;14.8;;Clear
463811;22775;49cebdeaf964a520815a1fe3;2018-04-25 22:51:00-04:00;13.1;0.0;2.1;;Overcast
463811;22775;49f7456af964a5207b6c1fe3;2018-04-26 00:47:00-04:00;12.8;4.991;0.0;rain;Rain, Overcast
463812;22775;4b3b9824f964a520a87625e3;2018-05-04 20:24:00-04:00;27.6;0.0;12.1;;Partially cloudy
465947;22887;4165d880f964a5207e1d1fe3;2017-10-08 11:04:00-04:00;22.9;0.312;13.6;rain;Rain, Partially cloudy
465949;22887;4bb76b8146d4a593de6ec7c0;2017-10-10 22:03:00-04:00;23.2;0.0;6.9;;Clear
465952;22887;4aaa4e0ef964a520ad5520e3;2017-10-18 22:51:00-04:00;17.5;0.0;12.6;;Clear
465960;22887;4165d880f964a5207e1d1fe3;2017-11-05 12:14:00-05:00;13.5;0.0;11.7;;Overcast
465990;22887;4ae8fd76f964a520e1b321e3;2018-03-23 19:06:00-04:00;8.0;0.0;25.5;;Overcast
466063;22892;4b40cf3df964a5206bbb25e3;2017-10-06 18:31:00-04:00;22.4;0.0;11.8;;Clear
466462;22904;4a82eea3f964a52090f91fe3;2018-09-12 23:07:00-04:00;22.5;0.0;14.3;;Overcast
466462;22904;5419c024498e81544e23eee9;2018-09-13 00:24:00-04:00;21.9;0.0;15.1;;Overcast
466948;22928;504e3873e4b054854305eff0;2017-10-25 21:52:00-04:00;16.5;0.0;5.6;;Partially cloudy
466948;22928;5772e0d5cd10a42d05ed11a5;2017-10-25 23:16:00-04:00;15.9;0.0;13.0;;Overcast
467557;22949;4ba0e528f964a5205c8537e3;2017-10-07 16:20:00-04:00;24.6;0.0;12.0;;Partially cloudy
467558;22949;56377427498ef690cfe35b1a;2017-10-20 13:31:00-04:00;22.5;0.0;15.7;;Clear
467558;22949;4a6fa0abf964a520a4d61fe3;2017-10-20 16:20:00-04:00;23.1;0.0;13.9;;Clear
469657;23042;538c7c1d498ef911b52f886c;2017-11-09 17:29:00-05:00;11.4;0.0;10.5;;Overcast
469657;23042;5797bfdd498ef80c3149949d;2017-11-09 22:23:00-05:00;12.2;0.0;9.0;;Partially cloudy
470427;23098;4b6b5abff964a520fb022ce3;2017-11-21 15:49:00-05:00;13.5;0.0;13.8;;Partially cloudy
470427;23098;4a675deef964a52045c91fe3;2017-11-21 19:28:00-05:00;11.6;0.0;7.3;;Partially cloudy
472763;23234;4165d880f964a5207e1d1fe3;2018-01-07 17:44:00-05:00;-8.2;0.0;17.5;;Partially cloudy
472796;23234;4f19bd72e4b0808f629111d1;2018-06-22 23:27:00-04:00;19.8;0.048;14.0;rain;Rain, Overcast
475090;23367;45e5c256f964a52046431fe3;2018-05-05 22:16:00-04:00;20.2;0.0;9.5;;Overcast
475555;23390;518455a0498e0b8ab38ed574;2018-07-26 21:46:00-04:00;28.2;0.0;10.2;;Clear
475947;23416;49dcd4b4f964a520ad5f1fe3;2018-06-11 23:59:00-04:00;15.3;0.0;3.0;;Clear
475948;23416;4eb90d85722e09311d356915;2018-06-12 13:29:00-04:00;22.9;0.0;21.0;;Clear
475948;23416;53910122498ebdced55ff0ee;2018-06-12 16:50:00-04:00;21.7;0.0;19.3;;Partially cloudy
475948;23416;515abd65e4b08eda86b30e6e;2018-06-12 17:54:00-04:00;21.5;0.0;23.1;;Partially cloudy
479053;23559;3fd66200f964a52050e61ee3;2017-10-06 17:11:00-04:00;25.7;0.0;10.8;;Clear
479057;23559;49e7ce15f964a5201d651fe3;2017-10-22 19:06:00-04:00;18.7;0.0;7.3;;Partially cloudy
479058;23559;4dda977ad22d38ef4332c419;2017-10-28 00:13:00-04:00;14.1;0.0;12.1;;Clear
479058;23559;49e7ce15f964a5201d651fe3;2017-10-28 01:02:00-04:00;13.5;0.0;12.1;;Clear
479061;23559;4b5b6ddcf964a5205ffd28e3;2017-11-26 20:31:00-05:00;5.0;0.0;12.4;;Clear
479061;23559;571fc242498ead274d034e90;2017-11-26 20:46:00-05:00;5.0;0.0;12.4;;Clear
479074;23559;3fd66200f964a52093ea1ee3;2018-01-21 00:57:00-05:00;6.0;0.0;7.8;;Clear
479531;23591;4ec4407382313b672fccf581;2018-07-27 22:20:00-04:00;21.9;1.948;2.3;rain;Rain, Overcast
481573;23684;4b7bfd18f964a52045772fe3;2018-01-17 19:17:00-05:00;-2.6;0.0;19.7;snow;Partially cloudy
481573;23684;5984eeb39be522744003dee5;2018-01-17 19:48:00-05:00;-3.6;0.0;19.0;snow;Partially cloudy
481841;23698;45a38e32f964a520ee401fe3;2018-03-05 23:59:00-05:00;2.3;0.0;12.8;;Clear
482648;23734;4ad46a75f964a520cde720e3;2017-10-04 20:16:00-04:00;22.0;0.0;13.2;;Clear
482660;23736;4eb90d85722e09311d356915;2018-01-01 15:58:00-05:00;-7.5;0.0;18.2;;Clear
482662;23736;51c4cc34498e6bf2ab80ae5b;2018-01-30 13:43:00-05:00;2.0;0.075;15.3;rain,snow;Snow, Rain, Overcast
482662;23736;3fd66200f964a520d7e41ee3;2018-01-30 20:38:00-05:00;-2.5;0.0;20.8;;Partially cloudy
482665;23736;51cde558011c221bf79219a0;2018-04-02 20:00:00-04:00;5.0;0.0;1.5;;Partially cloudy
483737;23790;501d3c31e4b0c3028609cc2b;2018-07-21 17:07:00-04:00;23.3;0.0;17.5;;Partially cloudy
485161;23875;3fd66200f964a52037e31ee3;2018-04-15 02:21:00-04:00;6.9;0.0;22.8;;Overcast
486138;23932;4a1dd407f964a5209c7b1fe3;2017-10-20 17:51:00-04:00;22.0;0.0;12.7;;Clear
486138;23932;575034ba498e362147f173e2;2017-10-20 20:15:00-04:00;20.3;0.0;5.8;;Clear
486138;23932;52ac8847498e1390ec3ab77e;2017-10-20 22:35:00-04:00;18.1;0.0;7.1;;Clear
486138;23932;5387d2e2498ee7f0fb1c5b41;2017-10-21 02:17:00-04:00;16.3;0.0;7.8;;Clear
486155;23932;4b636db6f964a52019792ae3;2017-12-19 19:28:00-05:00;12.1;0.0;19.0;;Partially cloudy
486171;23932;4a7ca51ff964a52012ed1fe3;2018-05-08 19:31:00-04:00;16.4;0.0;10.7;;Clear
487449;23994;50098a81e4b090cb2559381d;2017-10-30 20:40:00-04:00;11.9;0.0;14.6;;Clear
489217;24098;49bc3b0af964a52020541fe3;2018-05-16 17:36:00-04:00;14.8;1.697;9.6;rain;Rain, Overcast
489219;24098;579c12cd498e6e815b3acf50;2018-05-18 23:28:00-04:00;13.9;0.0;6.1;;Overcast
489220;24098;509fd01de4b070da0a9d3c24;2018-05-20 13:13:00-04:00;27.1;0.0;18.5;;Partially cloudy
489220;24098;540d97b5498e05abd30fd5ca;2018-05-20 13:33:00-04:00;26.7;0.0;16.7;;Overcast
489274;24100;58801864cc5b6a14dedce689;2017-10-07 00:06:00-04:00;22.4;0.0;1.7;;Partially cloudy
489542;24111;3fd66200f964a5206be61ee3;2018-05-19 16:45:00-04:00;13.4;0.0;11.0;;Overcast
489553;24111;4b55cd09f964a520acf027e3;2018-08-12 15:33:00-04:00;27.6;0.0;11.8;;Partially cloudy
489554;24111;4a1d6741f964a520727b1fe3;2018-08-25 16:59:00-04:00;25.0;0.0;4.9;;Partially cloudy
489938;24144;4c374bf80a71c9b6f2893ec9;2018-04-13 15:26:00-04:00;27.3;0.0;15.7;;Partially cloudy
489938;24144;4b6b5abff964a520fb022ce3;2018-04-13 16:31:00-04:00;27.4;0.0;15.2;;Partially cloudy
489938;24144;49df5807f964a520c0601fe3;2018-04-13 18:32:00-04:00;23.1;0.0;8.5;;Partially cloudy
489938;24144;45719c4bf964a520693e1fe3;2018-04-13 20:03:00-04:00;20.2;0.0;6.5;;Partially cloudy
489941;24144;4a675deef964a52045c91fe3;2018-04-17 12:58:00-04:00;8.0;0.0;29.4;;Overcast
489941;24144;4a44cd95f964a5208fa71fe3;2018-04-17 16:23:00-04:00;7.5;0.0;19.7;;Overcast
490720;24175;3fd66200f964a520dbe61ee3;2017-12-03 04:31:00-05:00;6.3;0.0;2.4;;Overcast
490720;24175;50bcb93ae4b0efcb4c84d434;2017-12-03 08:13:00-05:00;7.0;0.0;3.7;;Overcast
490728;24175;536a6d07498e75a5077ea194;2018-01-07 18:00:00-05:00;-8.2;0.0;17.5;;Partially cloudy
490731;24175;564a86c8498ea245a802f0d1;2018-01-27 23:19:00-05:00;12.0;0.0;15.2;;Partially cloudy
492352;24222;4be7f1a4947820a1c23fb4db;2017-10-06 18:07:00-04:00;23.8;0.0;9.4;;Clear
492668;24235;3fd66200f964a520b9e81ee3;2018-04-24 02:02:00-04:00;10.6;0.0;5.0;;Clear
493369;24281;3fd66200f964a520ece31ee3;2017-10-21 23:07:00-04:00;18.6;0.0;9.4;;Partially cloudy
493671;24300;5b6d04e4446ea6002c788c6c;2018-10-12 19:06:00-04:00;13.7;0.0;8.1;;Clear
494045;24335;4ce147cadf986ea84ebfeb16;2017-10-16 15:46:00-04:00;13.7;0.0;22.7;;Partially cloudy
494046;24335;5579bd46498e582e6b9df6c0;2017-11-08 13:39:00-05:00;9.1;0.0;7.3;;Partially cloudy
