trail_id,user_id,num_poi,poi_id,timestamp,rating,temp,precip,windspeed,preciptype,conditions,city
21444,1070,poi_6,4dc4fbdd18387d1bd531ca19,2018-09-20T23:01:00,8.6,17.2,0.0,13.1,,Partially cloudy,Tokyo
21444,1070,poi_7,4f62d795e4b098b393c64c23,2018-09-21T00:07:00,8.7,17.3,10.303,14.8,rain,"Rain, Overcast",Tokyo
21444,1070,poi_8,510c85cde4b075469375ebbc,2018-09-21T01:15:00,7.7,17.4,0.0,16.6,,Partially cloudy,Tokyo
21444,1070,poi_9,4de1db7f2271bfb8448ecbac,2018-09-21T01:20:00,8.9,17.4,0.0,16.6,,Partially cloudy,Tokyo
21444,1070,poi_10,4b5fd063f964a520b3cd29e3,2018-09-21T01:27:00,7.9,17.4,0.0,16.6,,Partially cloudy,Tokyo
21444,1070,poi_11,4f7ff567e4b042dc204cde28,2018-09-21T01:47:00,7.9,17.7,0.0,13.5,,Partially cloudy,Tokyo
21444,1070,poi_12,4c65f9ef7abde21efb7d6268,2018-09-21T01:53:00,-1.0,17.7,0.0,13.5,,Partially cloudy,Tokyo
21444,1070,poi_13,4b55afa2f964a520cfeb27e3,2018-09-21T01:59:00,6.6,17.7,0.0,13.5,,Partially cloudy,Tokyo
1955666,113189,poi_1,4b4327e6f964a5209fdc25e3,2017-11-02T19:39:00,5.9,12.2,0.0,9.4,,Partially cloudy,Tokyo
1955666,113189,poi_2,4b443147f964a5208bf225e3,2017-11-02T20:00:00,-1.0,12.2,0.0,9.4,,Partially cloudy,Tokyo
1955666,113189,poi_3,4b5ff6b2f964a520ddd129e3,2017-11-02T20:15:00,-1.0,12.2,0.0,9.4,,Partially cloudy,Tokyo
1955666,113189,poi_4,4b627ed1f964a520a1492ae3,2017-11-02T20:34:00,8.3,12.2,0.0,9.5,,Partially cloudy,Tokyo
1955666,113189,poi_5,4b553983f964a5202adf27e3,2017-11-02T21:00:00,-1.0,12.2,0.0,9.5,,Partially cloudy,Tokyo
1955666,113189,poi_6,4e0c70f11f6e9300e4e6376f,2017-11-02T21:42:00,8.5,12.7,0.0,9.5,,Partially cloudy,Tokyo
1955666,113189,poi_7,4b19f917f964a520abe623e3,2017-11-02T23:06:00,7.8,15.3,0.002,9.5,rain,"Rain, Partially cloudy",Tokyo
1955666,113189,poi_8,4b093eeff964a520e51423e3,2017-11-02T23:31:00,6.7,15.9,0.0,9.5,,Partially cloudy,Tokyo
1955666,113189,poi_9,4b5bf5b7f964a520081f29e3,2017-11-03T00:11:00,7.3,15.9,0.0,9.5,,Partially cloudy,Tokyo
1955666,113189,poi_10,4b093eeff964a520e51423e3,2017-11-03T03:37:00,6.7,21.1,0.0,9.2,,Clear,Tokyo
1955666,113189,poi_11,4b19f917f964a520abe623e3,2017-11-03T04:09:00,7.8,21.1,0.0,9.2,,Clear,Tokyo
1955666,113189,poi_12,4e0c70f11f6e9300e4e6376f,2017-11-03T05:16:00,8.5,20.9,0.0,3.8,,Clear,Tokyo
1955668,113189,poi_1,4b56a0f8f964a5201f1728e3,2017-11-04T15:10:00,8.0,11.9,0.0,9.3,,Partially cloudy,Tokyo
1955668,113189,poi_2,4b54ea63f964a520efd227e3,2017-11-04T18:01:00,8.3,11.8,0.0,11.1,,Clear,Tokyo
1955668,113189,poi_3,4b443147f964a5208bf225e3,2017-11-04T18:21:00,-1.0,11.8,0.0,11.1,,Clear,Tokyo
1955668,113189,poi_4,4b59912bf964a520d58c28e3,2017-11-04T18:46:00,-1.0,11.6,0.0,16.3,,Clear,Tokyo
1955668,113189,poi_5,4b9c7fb6f964a520b06c36e3,2017-11-04T20:26:00,6.6,11.3,0.0,14.4,,Clear,Tokyo
1955668,113189,poi_6,4b595505f964a520528528e3,2017-11-04T22:05:00,5.7,11.0,0.0,7.9,,Clear,Tokyo
1955668,113189,poi_7,4b1211bcf964a520cb8823e3,2017-11-04T22:27:00,8.4,11.0,0.0,7.9,,Clear,Tokyo
1955668,113189,poi_8,4b62b1dbf964a5204f4f2ae3,2017-11-04T22:38:00,8.3,11.7,0.0,5.7,,Clear,Tokyo
1955668,113189,poi_9,4bf7a868508c0f476eda3d31,2017-11-04T22:52:00,7.2,11.7,0.0,5.7,,Clear,Tokyo
1955668,113189,poi_10,4b19f917f964a520abe623e3,2017-11-04T22:59:00,7.8,11.7,0.0,5.7,,Clear,Tokyo
1955668,113189,poi_11,4b4327e6f964a5209fdc25e3,2017-11-04T23:11:00,5.9,11.7,0.0,5.7,,Clear,Tokyo
1955693,113189,poi_1,4b4327e6f964a5209fdc25e3,2018-05-25T19:35:00,5.9,20.5,0.0,7.5,,Clear,Tokyo
1955693,113189,poi_2,4b7b65f0f964a520e2612fe3,2018-05-25T19:48:00,-1.0,20.5,0.0,7.5,,Clear,Tokyo
1955693,113189,poi_3,4b443147f964a5208bf225e3,2018-05-25T20:05:00,-1.0,20.5,0.0,7.5,,Clear,Tokyo
1955693,113189,poi_4,4b5ff6b2f964a520ddd129e3,2018-05-25T20:25:00,-1.0,20.5,0.0,7.5,,Clear,Tokyo
1955693,113189,poi_5,4b627ed1f964a520a1492ae3,2018-05-25T20:44:00,8.3,20.6,0.0,11.1,,Partially cloudy,Tokyo
1955693,113189,poi_6,4b443147f964a5208bf225e3,2018-05-25T21:06:00,-1.0,20.6,0.0,11.1,,Partially cloudy,Tokyo
1955693,113189,poi_7,4b53bc1af964a520aba927e3,2018-05-25T21:17:00,-1.0,20.6,0.0,11.1,,Partially cloudy,Tokyo
1955693,113189,poi_8,4e0c70f11f6e9300e4e6376f,2018-05-25T21:29:00,8.5,20.6,0.0,11.1,,Partially cloudy,Tokyo
1955693,113189,poi_9,4b19f917f964a520abe623e3,2018-05-25T22:36:00,7.8,21.8,0.0,11.0,,Clear,Tokyo
1955693,113189,poi_10,4b498d9df964a5202f7126e3,2018-05-25T22:55:00,5.5,21.8,0.0,11.0,,Clear,Tokyo
1955693,113189,poi_11,4dc83345ae6031fcb005f6d3,2018-05-25T23:10:00,6.5,21.8,0.0,11.0,,Clear,Tokyo
1955693,113189,poi_12,4b6674d0f964a520d5212be3,2018-05-25T23:52:00,8.9,22.9,0.0,9.3,,Partially cloudy,Tokyo
1955693,113189,poi_13,4b498d9df964a5202f7126e3,2018-05-26T03:22:00,5.5,24.6,0.0,16.4,,Partially cloudy,Tokyo
1955693,113189,poi_14,4b19f917f964a520abe623e3,2018-05-26T03:42:00,7.8,24.2,0.0,13.1,,Partially cloudy,Tokyo
1955693,113189,poi_15,4cb98aedadcd5481581e1da2,2018-05-26T03:46:00,5.5,24.2,0.0,13.1,,Partially cloudy,Tokyo
1955693,113189,poi_16,4e0c70f11f6e9300e4e6376f,2018-05-26T04:31:00,8.5,23.9,0.0,13.0,,Partially cloudy,Tokyo
1955699,113189,poi_1,4b4327e6f964a5209fdc25e3,2018-06-15T17:58:00,5.9,15.1,0.485,9.5,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_2,4b7b65f0f964a520e2612fe3,2018-06-15T18:11:00,-1.0,15.1,0.485,9.5,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_3,4b443147f964a5208bf225e3,2018-06-15T18:30:00,-1.0,15.1,0.485,9.5,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_4,4b5ff6b2f964a520ddd129e3,2018-06-15T18:48:00,-1.0,14.6,0.005,7.9,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_5,4b627ed1f964a520a1492ae3,2018-06-15T19:03:00,8.3,14.6,0.005,7.9,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_6,4b59912bf964a520d58c28e3,2018-06-15T19:07:00,-1.0,14.6,0.005,7.9,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_7,4b443147f964a5208bf225e3,2018-06-15T21:06:00,-1.0,14.7,0.002,9.5,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_8,4b53bc1af964a520aba927e3,2018-06-15T21:31:00,-1.0,14.7,0.004,11.2,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_9,4e0c70f11f6e9300e4e6376f,2018-06-15T21:48:00,8.5,14.7,0.004,11.2,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_10,4b19f917f964a520abe623e3,2018-06-16T00:29:00,7.8,14.9,3.046,16.3,rain,"Rain, Overcast",Tokyo
1955699,113189,poi_11,4cb139ed562d224bf38b1d88,2018-06-16T00:38:00,5.3,15.5,0.0,9.4,,Overcast,Tokyo
1955699,113189,poi_12,4ee5dbfe77c8e893196dbb55,2018-06-16T00:55:00,-1.0,15.5,0.0,9.4,,Overcast,Tokyo
1955699,113189,poi_13,4b600990f964a520e3d329e3,2018-06-16T04:44:00,6.1,17.3,0.0,13.0,,Overcast,Tokyo
1955699,113189,poi_14,4e0c70f11f6e9300e4e6376f,2018-06-16T05:19:00,8.5,17.3,0.0,13.0,,Overcast,Tokyo
1955710,113189,poi_1,59ec45d64ce0665bc880f046,2018-08-09T17:30:00,7.9,27.2,0.0,11.4,,Clear,Tokyo
1955710,113189,poi_2,4b1211bcf964a520cb8823e3,2018-08-09T20:22:00,8.4,27.1,0.0,9.6,,Partially cloudy,Tokyo
1955710,113189,poi_3,4b598c34f964a520f78b28e3,2018-08-09T20:43:00,8.6,27.5,0.0,9.5,,Clear,Tokyo
1955710,113189,poi_4,4ce62908595cb1f75ac4ba14,2018-08-09T21:25:00,5.9,27.5,0.0,9.5,,Clear,Tokyo
1955710,113189,poi_5,4e0c70f11f6e9300e4e6376f,2018-08-09T21:44:00,8.5,29.3,0.0,11.2,,Clear,Tokyo
1955710,113189,poi_6,4b53bc1af964a520aba927e3,2018-08-09T23:00:00,-1.0,31.0,0.0,9.5,,Clear,Tokyo
1955710,113189,poi_7,4b443147f964a5208bf225e3,2018-08-09T23:15:00,-1.0,31.0,0.0,9.5,,Clear,Tokyo
1955710,113189,poi_8,4b5ff6b2f964a520ddd129e3,2018-08-09T23:17:00,-1.0,31.0,0.0,9.5,,Clear,Tokyo
1955710,113189,poi_9,4b46d0ebf964a520982826e3,2018-08-09T23:28:00,-1.0,31.0,0.0,9.5,,Clear,Tokyo
1955710,113189,poi_10,4b5ab0ddf964a520f5d028e3,2018-08-09T23:40:00,8.5,31.8,0.0,7.8,,Partially cloudy,Tokyo
1955710,113189,poi_11,4b46d0ebf964a520982826e3,2018-08-10T03:36:00,-1.0,33.0,0.0,14.8,,Clear,Tokyo
1955710,113189,poi_12,4b53bc1af964a520aba927e3,2018-08-10T03:49:00,-1.0,33.0,0.0,14.8,,Clear,Tokyo
1955714,113189,poi_1,4b4327e6f964a5209fdc25e3,2018-08-31T18:43:00,5.9,24.1,0.0,5.8,,Clear,Tokyo
1955714,113189,poi_2,4b7b65f0f964a520e2612fe3,2018-08-31T18:55:00,-1.0,24.1,0.0,5.8,,Clear,Tokyo
1955714,113189,poi_3,4b443147f964a5208bf225e3,2018-08-31T19:10:00,-1.0,24.1,0.0,5.8,,Clear,Tokyo
1955714,113189,poi_4,4b5ff6b2f964a520ddd129e3,2018-08-31T19:18:00,-1.0,24.1,0.0,5.8,,Clear,Tokyo
1955714,113189,poi_5,4b627ed1f964a520a1492ae3,2018-08-31T19:21:00,8.3,24.1,0.0,5.8,,Clear,Tokyo
1955714,113189,poi_6,4b9d9c9af964a52059b636e3,2018-08-31T19:38:00,7.5,24.4,0.0,7.9,,Partially cloudy,Tokyo
1955714,113189,poi_7,4b443147f964a5208bf225e3,2018-08-31T19:43:00,-1.0,24.4,0.0,7.9,,Partially cloudy,Tokyo
1955714,113189,poi_8,4b53bc1af964a520aba927e3,2018-08-31T19:50:00,-1.0,24.4,0.0,7.9,,Partially cloudy,Tokyo
1955714,113189,poi_9,4b19f917f964a520abe623e3,2018-09-01T01:24:00,7.8,28.8,0.0,7.8,,Partially cloudy,Tokyo
1955714,113189,poi_10,4e0c70f11f6e9300e4e6376f,2018-09-01T01:35:00,8.5,29.6,0.0,5.7,,Clear,Tokyo
1955714,113189,poi_11,564f1ba0498e317225e719fb,2018-09-01T01:59:00,8.1,29.6,0.0,5.7,,Clear,Tokyo
1955720,113189,poi_1,4b443147f964a5208bf225e3,2018-10-05T17:07:00,-1.0,18.6,0.0,7.4,,Partially cloudy,Tokyo
1955720,113189,poi_2,4b5ff6b2f964a520ddd129e3,2018-10-05T17:19:00,-1.0,18.6,0.0,7.4,,Partially cloudy,Tokyo
1955720,113189,poi_3,4b627ed1f964a520a1492ae3,2018-10-05T17:34:00,8.3,18.6,1.195,5.3,rain,"Rain, Overcast",Tokyo
1955720,113189,poi_4,4b553983f964a5202adf27e3,2018-10-05T17:57:00,-1.0,18.6,1.195,5.3,rain,"Rain, Overcast",Tokyo
1955720,113189,poi_5,4b59912bf964a520d58c28e3,2018-10-05T18:05:00,-1.0,18.6,1.195,5.3,rain,"Rain, Overcast",Tokyo
1955720,113189,poi_6,4b5907def964a5203b7928e3,2018-10-05T18:59:00,8.5,18.7,0.0,5.3,,Overcast,Tokyo
1955720,113189,poi_7,4b443147f964a5208bf225e3,2018-10-05T20:15:00,-1.0,18.6,0.0,3.5,,Overcast,Tokyo
1955720,113189,poi_8,4b53bc1af964a520aba927e3,2018-10-05T20:26:00,-1.0,18.6,0.0,3.5,,Overcast,Tokyo
1955720,113189,poi_9,4e0c70f11f6e9300e4e6376f,2018-10-05T21:42:00,8.5,19.3,0.0,3.6,,Overcast,Tokyo
1955720,113189,poi_10,4b19f917f964a520abe623e3,2018-10-05T22:08:00,7.8,19.3,0.0,3.6,,Overcast,Tokyo
1955720,113189,poi_11,4b0587a6f964a5203d9e22e3,2018-10-05T22:24:00,7.1,19.3,0.0,3.6,,Overcast,Tokyo
1955720,113189,poi_12,4b17d66cf964a520b7c823e3,2018-10-05T22:39:00,6.2,19.9,0.0,5.2,,Overcast,Tokyo
1955720,113189,poi_13,4ba3010ef964a520592738e3,2018-10-05T23:14:00,-1.0,19.9,0.0,5.2,,Overcast,Tokyo
1955720,113189,poi_14,4b17d66cf964a520b7c823e3,2018-10-06T03:08:00,6.2,27.3,0.0,9.4,,Partially cloudy,Tokyo
2040467,121016,poi_1,4b6534d3f964a520e3e82ae3,2017-11-17T16:07:00,6.6,9.4,0.0,7.5,,Clear,Tokyo
2040467,121016,poi_2,4c25758c136d20a1a4bfe361,2017-11-17T17:14:00,4.7,8.9,0.0,7.5,,Clear,Tokyo
2040467,121016,poi_3,58c8b590ef787f141d5382dc,2017-11-17T17:24:00,-1.0,8.9,0.0,7.5,,Clear,Tokyo
2040467,121016,poi_4,566bfd02498e58ba37145983,2017-11-17T17:33:00,7.2,8.6,0.0,7.5,,Overcast,Tokyo
2040467,121016,poi_5,4b5c5716f964a5209c2b29e3,2017-11-17T17:41:00,5.3,8.6,0.0,7.5,,Overcast,Tokyo
2040467,121016,poi_6,4b385a52f964a520b44d25e3,2017-11-17T17:53:00,5.7,8.6,0.0,7.5,,Overcast,Tokyo
2040467,121016,poi_7,4b544d5bf964a520eab627e3,2017-11-17T17:59:00,5.1,8.6,0.0,7.5,,Overcast,Tokyo
2040467,121016,poi_8,4b556d98f964a5200de427e3,2017-11-17T18:14:00,7.8,8.6,0.0,7.5,,Overcast,Tokyo
2040467,121016,poi_9,5503a7ad498e8d74c5aca69f,2017-11-17T19:33:00,7.9,8.4,0.0,5.4,,Partially cloudy,Tokyo
2040467,121016,poi_10,4c903dd56fbf224b4851528f,2017-11-17T22:35:00,6.1,10.4,0.0,3.8,,Overcast,Tokyo
2040467,121016,poi_11,50966024e4b0ad0d96424f52,2017-11-17T22:38:00,6.1,10.4,0.0,3.8,,Overcast,Tokyo
2040467,121016,poi_12,4b4ac1bcf964a520f68d26e3,2017-11-17T22:53:00,5.9,10.4,0.0,3.8,,Overcast,Tokyo
2040467,121016,poi_13,4b3883cff964a520624e25e3,2017-11-17T23:05:00,-1.0,10.4,0.0,3.8,,Overcast,Tokyo
2040467,121016,poi_14,4b305ae0f964a5201ff924e3,2017-11-17T23:21:00,-1.0,10.4,0.0,3.8,,Overcast,Tokyo
2040467,121016,poi_15,4b6a97d2f964a520a6d92be3,2017-11-17T23:32:00,-1.0,12.2,0.0,12.8,,Overcast,Tokyo
2040470,121016,poi_1,4cec9db113aea143694c629f,2017-12-01T17:28:00,5.9,7.1,0.0,5.7,,Partially cloudy,Tokyo
2040470,121016,poi_2,4b597bacf964a520bd8928e3,2017-12-01T17:33:00,5.9,6.6,0.0,9.4,,Partially cloudy,Tokyo
2040470,121016,poi_3,4b52f6e9f964a520828b27e3,2017-12-01T17:46:00,6.2,6.6,0.0,9.4,,Partially cloudy,Tokyo
2040470,121016,poi_4,4b3b587cf964a520bb7225e3,2017-12-01T17:51:00,5.7,6.6,0.0,9.4,,Partially cloudy,Tokyo
2040470,121016,poi_5,4c023e11310fc9b6bd35c461,2017-12-01T17:56:00,5.7,6.6,0.0,9.4,,Partially cloudy,Tokyo
2040470,121016,poi_6,4b556d98f964a5200de427e3,2017-12-01T18:25:00,7.8,6.6,0.0,9.4,,Partially cloudy,Tokyo
2040470,121016,poi_7,4b6a890af964a52002d82be3,2017-12-01T23:40:00,5.7,7.1,0.0,7.6,,Partially cloudy,Tokyo
2040470,121016,poi_8,4b80fba7f964a520349430e3,2017-12-01T23:51:00,5.9,7.1,0.0,7.6,,Partially cloudy,Tokyo
2040470,121016,poi_9,4b5442c4f964a520dfb527e3,2017-12-02T01:21:00,5.9,8.1,0.0,7.7,,Clear,Tokyo
2040470,121016,poi_10,4e1fab03d22d0a3f59e62a2f,2017-12-02T01:27:00,5.4,8.1,0.0,7.7,,Clear,Tokyo
2040470,121016,poi_11,4b5d332bf964a520525629e3,2017-12-02T01:34:00,-1.0,8.9,0.0,7.6,,Clear,Tokyo
2040470,121016,poi_12,4b55b43df964a52084ec27e3,2017-12-02T02:13:00,-1.0,8.9,0.0,7.6,,Clear,Tokyo
2040470,121016,poi_13,4ddc457a22713339cd12e734,2017-12-02T02:49:00,-1.0,10.4,0.0,5.5,,Partially cloudy,Tokyo
2040470,121016,poi_14,4b591824f964a520417c28e3,2017-12-02T03:01:00,7.0,10.4,0.0,5.5,,Partially cloudy,Tokyo
2040470,121016,poi_15,4b58dcdaf964a5206e6f28e3,2017-12-02T03:11:00,6.0,10.4,0.0,5.5,,Partially cloudy,Tokyo
2040470,121016,poi_16,4b5aad45f964a5206dd028e3,2017-12-02T03:20:00,6.5,10.4,0.0,5.5,,Partially cloudy,Tokyo
2040475,121016,poi_1,4b21c0def964a520104124e3,2017-12-16T17:16:00,6.4,5.0,0.0,5.6,,Clear,Tokyo
2040475,121016,poi_2,4bf81aea4a67c92841c324cf,2017-12-16T17:24:00,-1.0,5.0,0.0,5.6,,Clear,Tokyo
2040475,121016,poi_3,4e61ac4ca80951b3182e71db,2017-12-16T17:35:00,-1.0,5.9,0.0,5.6,,Partially cloudy,Tokyo
2040475,121016,poi_4,4cc3edabd43ba143f3c363f8,2017-12-16T17:37:00,5.3,5.9,0.0,5.6,,Partially cloudy,Tokyo
2040475,121016,poi_5,4bf35e8794af2d7f9a793972,2017-12-16T17:45:00,5.4,5.9,0.0,5.6,,Partially cloudy,Tokyo
2040475,121016,poi_6,4b52d37af964a520ca8827e3,2017-12-16T17:51:00,6.4,5.9,0.0,5.6,,Partially cloudy,Tokyo
2040475,121016,poi_7,4b5d8147f964a520415f29e3,2017-12-16T18:04:00,5.8,5.9,0.0,5.6,,Partially cloudy,Tokyo
2040475,121016,poi_8,4b7667eff964a520434b2ee3,2017-12-16T21:31:00,5.7,6.1,0.0,20.6,,Clear,Tokyo
2040475,121016,poi_9,5091fddae4b0bfe331c2cd6c,2017-12-16T22:16:00,5.1,6.1,0.0,20.6,,Clear,Tokyo
2040475,121016,poi_10,4b0587a6f964a5203d9e22e3,2017-12-16T22:25:00,7.1,6.1,0.0,20.6,,Clear,Tokyo
2040475,121016,poi_11,4e33d407ae60795fcfda34c3,2017-12-16T22:30:00,-1.0,6.1,0.0,20.6,,Clear,Tokyo
2040475,121016,poi_12,52e7263311d269e9a0ccb050,2017-12-17T01:00:00,5.2,7.9,0.0,24.3,,Clear,Tokyo
2040475,121016,poi_13,4b19f87df964a520a4e623e3,2017-12-17T01:31:00,5.9,8.5,0.0,18.8,,Clear,Tokyo
2040475,121016,poi_14,4d0c0c715c46a093214206b4,2017-12-17T01:43:00,6.0,8.5,0.0,18.8,,Clear,Tokyo
2040477,121016,poi_1,4bbc53e2afe1b713c141304b,2017-12-22T15:28:00,-1.0,4.6,0.0,9.3,,Clear,Tokyo
2040477,121016,poi_2,4b5f0ffef964a5204aa429e3,2017-12-22T15:34:00,-1.0,3.9,0.0,12.8,,Clear,Tokyo
2040477,121016,poi_3,4b5d7ba1f964a520765e29e3,2017-12-22T16:06:00,6.2,3.9,0.0,12.8,,Clear,Tokyo
2040477,121016,poi_4,4bcd30ab511f95211968b4c7,2017-12-22T17:27:00,5.4,3.2,0.0,12.9,,Clear,Tokyo
2040477,121016,poi_5,4b9e16a9f964a520f7c936e3,2017-12-22T19:36:00,7.8,2.1,0.0,9.3,,Clear,Tokyo
2040477,121016,poi_6,4b4e5461f964a5209ce926e3,2017-12-22T20:32:00,5.5,1.2,0.0,3.7,,Clear,Tokyo
2040477,121016,poi_7,4b8f9d39f964a520fa5933e3,2017-12-22T20:46:00,5.5,1.2,0.0,3.7,,Clear,Tokyo
2040477,121016,poi_8,4e7d464a77c83160a41e6411,2017-12-22T20:53:00,7.5,1.2,0.0,3.7,,Clear,Tokyo
2040477,121016,poi_9,4b556d98f964a5200de427e3,2017-12-22T21:05:00,7.8,1.2,0.0,3.7,,Clear,Tokyo
2040477,121016,poi_10,533a6d24498e412ae75dcb27,2017-12-22T22:00:00,-1.0,1.7,0.0,5.5,,Clear,Tokyo
2040477,121016,poi_11,4c555d3130f92d7f191ffdbb,2017-12-23T00:05:00,-1.0,6.6,0.0,5.4,,Clear,Tokyo
2040477,121016,poi_12,4bc5d071693695219b888488,2017-12-23T00:38:00,-1.0,8.8,0.0,7.6,,Clear,Tokyo
2040477,121016,poi_13,4b600990f964a520e3d329e3,2017-12-23T00:42:00,6.1,8.8,0.0,7.6,,Clear,Tokyo
2040477,121016,poi_14,4b780d38f964a5209bb32ee3,2017-12-23T00:51:00,-1.0,8.8,0.0,7.6,,Clear,Tokyo
2040524,121016,poi_1,4b35a0aaf964a5204a2e25e3,2018-05-19T16:41:00,7.0,15.0,0.0,11.2,,Partially cloudy,Tokyo
2040524,121016,poi_2,4c95dc1182b56dcbbfaadcaa,2018-05-19T16:49:00,7.7,15.0,0.0,11.2,,Partially cloudy,Tokyo
2040524,121016,poi_3,4bd01f4477b29c74032d8a82,2018-05-19T17:13:00,-1.0,15.0,0.0,11.2,,Partially cloudy,Tokyo
2040524,121016,poi_4,4ddb0b6cd22d4dbc8c12cc76,2018-05-19T17:17:00,-1.0,15.0,0.0,11.2,,Partially cloudy,Tokyo
2040524,121016,poi_5,4b563b1df964a520730628e3,2018-05-19T18:56:00,6.6,14.0,0.0,13.2,,Clear,Tokyo
2040524,121016,poi_6,4b68b2c8f964a520d0872be3,2018-05-19T19:17:00,-1.0,14.0,0.0,13.2,,Clear,Tokyo
2040524,121016,poi_7,4c9db3588afca0937c88f915,2018-05-19T19:23:00,6.4,14.0,0.0,13.2,,Clear,Tokyo
2040524,121016,poi_8,4b556d98f964a5200de427e3,2018-05-19T19:50:00,7.8,13.3,0.0,11.4,,Clear,Tokyo
2040524,121016,poi_9,4becaea60ddaa5936df11dc3,2018-05-19T23:00:00,8.0,15.5,0.0,13.2,,Clear,Tokyo
2040524,121016,poi_10,4cfceb9c7945224b99af8de7,2018-05-19T23:28:00,5.5,15.5,0.0,13.2,,Clear,Tokyo
2040524,121016,poi_11,4c839b5174d7b60cd0f58ad8,2018-05-19T23:45:00,-1.0,16.5,0.0,15.0,,Partially cloudy,Tokyo
2040524,121016,poi_12,51e3d8d1498ef8271b9cf7e8,2018-05-20T00:58:00,-1.0,16.4,0.0,13.2,,Clear,Tokyo
2040524,121016,poi_13,4ebf3740d3e3700a5b4bb952,2018-05-20T01:39:00,-1.0,18.3,0.0,14.9,,Clear,Tokyo
2062579,122592,poi_1,4b792714f964a52018ed2ee3,2017-10-06T16:41:00,7.6,15.2,0.0,11.3,,Overcast,Tokyo
2062579,122592,poi_2,4b46d0ebf964a520982826e3,2017-10-06T16:58:00,-1.0,15.2,0.0,11.3,,Overcast,Tokyo
2062579,122592,poi_3,4b5ab0ddf964a520f5d028e3,2017-10-06T17:07:00,8.5,15.2,0.0,11.3,,Overcast,Tokyo
2062579,122592,poi_4,4b443147f964a5208bf225e3,2017-10-06T18:38:00,-1.0,15.6,0.0,5.7,,Overcast,Tokyo
2062579,122592,poi_5,4b46d0ebf964a520982826e3,2017-10-06T20:19:00,-1.0,15.4,0.0,16.9,,Overcast,Tokyo
2062579,122592,poi_6,4b5ab0ddf964a520f5d028e3,2017-10-06T22:36:00,8.5,16.2,0.0,11.4,,Overcast,Tokyo
2062579,122592,poi_7,4b4dc6bff964a5207ad726e3,2017-10-07T14:22:00,-1.0,18.4,0.0,5.3,,Partially cloudy,Tokyo
2062579,122592,poi_8,4b46d0ebf964a520982826e3,2017-10-07T14:31:00,-1.0,18.1,0.0,3.7,,Partially cloudy,Tokyo
2062579,122592,poi_9,4b5ab0ddf964a520f5d028e3,2017-10-07T14:38:00,8.5,18.1,0.0,3.7,,Partially cloudy,Tokyo
2062579,122592,poi_10,4b580648f964a520f14828e3,2017-10-07T16:41:00,8.7,17.7,0.0,3.7,,Partially cloudy,Tokyo
2062579,122592,poi_11,4b7dcaf4f964a520f4d42fe3,2017-10-07T17:54:00,5.2,18.2,0.0,2.0,,Partially cloudy,Tokyo
2062579,122592,poi_12,4b5ab0ddf964a520f5d028e3,2017-10-07T22:14:00,8.5,18.8,0.0,3.7,,Overcast,Tokyo
2062587,122592,poi_1,4b92005ef964a520ebe233e3,2017-11-16T18:38:00,6.6,7.6,0.0,3.8,,Partially cloudy,Tokyo
2062587,122592,poi_2,4b67a5c4f964a52069592be3,2017-11-16T19:00:00,7.0,7.6,0.0,3.8,,Partially cloudy,Tokyo
2062587,122592,poi_3,4b5583def964a52032e627e3,2017-11-16T22:07:00,5.6,6.2,0.0,5.5,,Partially cloudy,Tokyo
2062587,122592,poi_4,4b792714f964a52018ed2ee3,2017-12-01T15:41:00,7.6,7.0,0.0,5.6,,Partially cloudy,Tokyo
2062587,122592,poi_5,4b0b90e1f964a5204d3223e3,2017-12-01T15:49:00,5.7,7.0,0.0,5.6,,Partially cloudy,Tokyo
2062587,122592,poi_6,4b47db98f964a520ce4126e3,2017-12-01T15:55:00,7.0,7.0,0.0,5.6,,Partially cloudy,Tokyo
2062587,122592,poi_7,4b6ff75cf964a520ac012de3,2017-12-01T21:48:00,6.8,4.9,0.0,3.9,,Clear,Tokyo
2062587,122592,poi_8,4b47db98f964a520ce4126e3,2017-12-01T23:17:00,7.0,5.7,0.0,7.7,,Partially cloudy,Tokyo
2062587,122592,poi_9,5501f993498e96fb35e5e428,2017-12-02T03:53:00,6.1,10.4,0.0,5.5,,Partially cloudy,Tokyo
2062587,122592,poi_10,4b600990f964a520e3d329e3,2017-12-02T05:33:00,6.1,10.4,0.0,9.4,,Partially cloudy,Tokyo
2062587,122592,poi_11,4b792714f964a52018ed2ee3,2017-12-15T17:48:00,7.6,3.9,0.0,7.5,,Partially cloudy,Tokyo
2062587,122592,poi_12,4b5e3de5f964a520b58529e3,2017-12-15T18:04:00,-1.0,3.9,0.0,7.5,,Partially cloudy,Tokyo
2062587,122592,poi_13,4b5bcf47f964a5206f1729e3,2017-12-15T18:23:00,-1.0,3.9,0.0,7.5,,Partially cloudy,Tokyo
